"season","week","game_id","gsis_id","sleeper_id","pfr_id","full_name","position","team","opponent","offensive_snaps","team_offensive_plays","snap_share_source","snap_share_derived","pass_play_personnel","team_pass_plays","route_participation","route_participation_definition","route_participation_reliability","targets","team_pass_att","target_share","receptions","air_yards","team_air_yards","air_yards_share","aDOT","targets_per_route_run","carries","team_rush_att","rush_share","position_group_rush_share","position_group_target_share","dropbacks","qb_scrambles","designed_rushes","red_zone_targets","red_zone_carries","inside_10_targets","inside_10_carries","goal_line_carries","end_zone_targets","team_rz_pass_att","team_rz_rush_att","rz_target_share","rz_carry_share","third_down_targets","third_down_carries","two_minute_targets","two_minute_carries","kick_returns","kick_return_yards","punt_returns","punt_return_yards","team_kick_returns","team_punt_returns","kick_return_opportunity_share","punt_return_opportunity_share","offense_domain_active","return_domain_active","team_offensive_plays_neutral_score_differential","overtime","prior_game_team","team_changed_since_prior_game"
2026,1,"2026_01_BUF_HOU","00-0035253","5893","GardCh00","Chauncey Gardner-Johnson","DB","BUF","HOU",0,56,0,0,,37,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,37,0,0,0,383,0,,,0,19,0,,,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,5,2,0,0,FALSE,FALSE,-0.0178571428571427,FALSE,,FALSE
2026,1,"2026_01_TB_CIN","00-0035254","6003","NelsAn01","Anthony Nelson","LB","TB","CIN",0,56,0,0,,39,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,39,0,0,0,143,0,,,0,17,0,,,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,7,1,0,0,FALSE,FALSE,-9.80357142857143,FALSE,,FALSE
2026,1,"2026_01_NYJ_TEN","00-0035261","5967","PollTo00","Tony Pollard","RB","TEN","NYJ",26,50,0.52,0.52,,40,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",2,40,0.05,1,24,190,0.126315789473684,12,,7,10,0.7,0.7,,0,0,0,0,0,0,0,0,0,3,0,0,,0,0,0,0,0,0,0,0,3,1,0,0,TRUE,FALSE,-12.58,FALSE,,FALSE
2026,1,"2026_01_DEN_KC","00-0035262","6141","TranDr00","Drue Tranquill","LB","KC","DEN",0,66,0,0,,34,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,34,0,0,0,133,0,,,0,32,0,,,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,FALSE,FALSE,6.83333333333333,FALSE,,FALSE
2026,1,"2026_01_MIA_LV","00-0035269","6083","GayxMa00","Matt Gay","K","LV","MIA",0,65,0,0,,32,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,32,0,0,0,226,0,,,0,33,0,,,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,2,4,0,0,FALSE,FALSE,7.52307692307692,FALSE,,FALSE
2026,1,"2026_01_GB_MIN","00-0035272","6183","VanGAn00","Andrew Van Ginkel","LB","MIN","GB",0,62,0,0,,34,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,34,0,0,0,176,0,,,0,28,0,,,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,5,1,0,0,FALSE,FALSE,-5.9516129032258,FALSE,,FALSE
2026,1,"2026_01_GB_MIN","00-0035276","6217","CashBl00","Blake Cashman","LB","MIN","GB",0,62,0,0,,34,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,34,0,0,0,176,0,,,0,28,0,,,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,5,1,0,0,FALSE,FALSE,-5.9516129032258,FALSE,,FALSE
2026,1,"2026_01_CHI_CAR","00-0035277","6025","JackMi01","Michael Jackson","DB","CAR","CHI",0,68,0,0,,46,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,46,0,0,0,366,0,,,0,22,0,,,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,7,2,0,0,FALSE,FALSE,-9.88235294117648,FALSE,,FALSE
2026,1,"2026_01_WAS_PHI","00-0035279","5934","OmenCh00","Charles Omenihu","DL","WAS","PHI",0,70,0,0,,41,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,41,0,0,0,317,0,,,0,29,0,,,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,5,4,0,0,FALSE,FALSE,-5.57142857142857,FALSE,,FALSE
2026,1,"2026_01_ATL_PIT","00-0035280","6093","BailJa00","Jake Bailey","P","ATL","PIT",0,60,0,0,,28,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,28,0,0,0,77,0,,,0,32,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,4,3,0,0,FALSE,FALSE,-5.28333333333333,FALSE,,FALSE
2026,1,"2026_01_ATL_PIT","00-0035286","6220","HolcCo00","Cole Holcomb","LB","PIT","ATL",0,65,0,0,,47,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,47,0,0,0,407,0,,,0,18,0,,,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,FALSE,FALSE,3.12307692307692,FALSE,,FALSE
2026,1,"2026_01_NO_DET","00-0035316","6302","ElliKa00","Kaden Elliss","LB","NO","DET",0,89,0,0,,66,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,66,0,0,0,482,0,,,0,23,0,,,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,4,5,0,0,FALSE,FALSE,-8.50561797752809,TRUE,,FALSE
2026,1,"2026_01_MIA_LV","00-0035345","6529","MyarCh00","Chris Myarick","TE","LV","MIA",5,65,0.07,0.0769230769230769,,32,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,32,0,0,0,226,0,,,0,33,0,,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,2,4,0,0,TRUE,FALSE,7.52307692307692,FALSE,,FALSE
2026,1,"2026_01_CHI_CAR","00-0035357","6314","LewiCa00","Cam Lewis","DB","CHI","CAR",0,75,0,0,,40,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,40,0,0,0,319,0,,,0,35,0,,,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,4,1,0,0,FALSE,FALSE,3.50666666666667,FALSE,,FALSE
2026,1,"2026_01_TB_CIN","00-0035358","6650","McLaCh00","Chase McLaughlin","K","TB","CIN",0,56,0,0,,39,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,39,0,0,0,143,0,,,0,17,0,,,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,7,1,0,0,FALSE,FALSE,-9.80357142857143,FALSE,,FALSE
2026,1,"2026_01_TB_CIN","00-0035363","6105","GileJo01","Joe Giles-Harris","LB","CIN","TB",0,63,0,0,,38,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,38,0,0,0,226,0,,,0,25,0,,,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,6,,0,,FALSE,FALSE,8.85714285714286,FALSE,,FALSE
2026,1,"2026_01_ARI_LAC","00-0035378","6416","WingAn01","Andrew Wingard","DB","ARI","LAC",0,72,0,0,,42,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,42,0,0,0,283,0,,,0,30,0,,,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,3,2,0,0,FALSE,FALSE,2.86111111111111,FALSE,,FALSE
2026,1,"2026_01_CHI_CAR","00-0035386","5960","EdwaTJ02","T.J. Edwards","LB","CHI","CAR",0,75,0,0,,40,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,40,0,0,0,319,0,,,0,35,0,,,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,4,1,0,0,FALSE,FALSE,3.50666666666667,FALSE,,FALSE
2026,1,"2026_01_NO_DET","00-0035402","5912","GranCa01","Carl Granderson","LB","NO","DET",0,89,0,0,,66,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,66,0,0,0,482,0,,,0,23,0,,,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,4,5,0,0,FALSE,FALSE,-8.50561797752809,TRUE,,FALSE
2026,1,"2026_01_WAS_PHI","00-0035409","6627","TuttSh00","Shy Tuttle","DL","WAS","PHI",0,70,0,0,,41,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,41,0,0,0,317,0,,,0,29,0,,,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,5,4,0,0,FALSE,FALSE,-5.57142857142857,FALSE,,FALSE
2026,1,"2026_01_SF_LA","00-0035413","6612","GiffLu00","Luke Gifford","LB","SF","LAR",0,65,0,0,,37,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,37,0,0,0,149,0,,,0,28,0,,,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,FALSE,FALSE,4.13846153846154,FALSE,,FALSE
2026,1,"2026_01_BUF_HOU","00-0035500","5970","DortGr01","Greg Dortch","WR","BUF","HOU",0,56,0,0,,37,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,37,0,0,0,383,0,,,0,19,0,,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,3,82,2,10,5,2,0.6,1,FALSE,TRUE,-0.0178571428571427,FALSE,,FALSE
2026,1,"2026_01_CHI_CAR","00-0035525","5843","BushDe01","Devin Bush","LB","CHI","CAR",0,75,0,0,,40,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,40,0,0,0,319,0,,,0,35,0,,,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,4,1,0,0,FALSE,FALSE,3.50666666666667,FALSE,,FALSE
2026,1,"2026_01_NO_DET","00-0035544","6588","KennTo01","Tom Kennedy","WR","DET","NO",0,77,0,0,,41,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,41,0,0,0,207,0,,,0,36,0,,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,2,59,4,35,4,4,0.5,1,FALSE,TRUE,4.55844155844156,TRUE,,FALSE
2026,1,"2026_01_TB_CIN","00-0035631","6001","SampDr00","Drew Sample","TE","CIN","TB",42,63,0.66,0.666666666666667,,38,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",3,38,0.0789473684210526,3,0,226,0,0,,0,25,0,,0.272727272727273,0,0,0,1,0,0,0,0,0,7,8,0.142857142857143,0,0,0,0,0,0,0,0,0,6,,0,,TRUE,FALSE,8.85714285714286,FALSE,,FALSE
2026,1,"2026_01_NYJ_TEN","00-0035632","5908","HookAm00","Amani Hooker","DB","TEN","NYJ",0,50,0,0,,40,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,40,0,0,0,190,0,,,0,10,0,,,0,0,0,0,0,0,0,0,0,3,0,0,,0,0,0,0,0,0,0,0,3,1,0,0,FALSE,FALSE,-12.58,FALSE,,FALSE
2026,1,"2026_01_ARI_LAC","00-0035636","5861","CollLJ00","L.J. Collier","DL","ARI","LAC",0,72,0,0,,42,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,42,0,0,0,283,0,,,0,30,0,,,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,3,2,0,0,FALSE,FALSE,2.86111111111111,FALSE,,FALSE
2026,1,"2026_01_NO_DET","00-0035637","6128","Ya-SRo00","Rock Ya-Sin","DB","DET","NO",0,77,0,0,,41,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,41,0,0,0,207,0,,,0,36,0,,,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,4,4,0,0,FALSE,FALSE,4.55844155844156,TRUE,,FALSE
2026,1,"2026_01_ATL_PIT","00-0035640","5846","MetcDK00","DK Metcalf","WR","PIT","ATL",64,65,0.96,0.984615384615385,,47,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",10,47,0.212765957446809,4,204,407,0.501228501228501,20.4,,0,18,0,,0.526315789473684,0,0,0,0,0,0,0,0,1,5,1,0,0,4,0,0,0,0,0,0,0,3,4,0,0,TRUE,FALSE,3.12307692307692,FALSE,,FALSE
2026,1,"2026_01_CLE_JAX","00-0035642","5840","AlleJo03","Josh Hines-Allen","DL","JAX","CLE",0,54,0,0,,25,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,25,0,0,0,242,0,,,0,29,0,,,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,FALSE,FALSE,16.3703703703704,FALSE,,FALSE
2026,1,"2026_01_NYJ_TEN","00-0035643","6125","SimmJe01","Jeffery Simmons","DL","TEN","NYJ",0,50,0,0,,40,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,40,0,0,0,190,0,,,0,10,0,,,0,0,0,0,0,0,0,0,0,3,0,0,,0,0,0,0,0,0,0,0,3,1,0,0,FALSE,FALSE,-12.58,FALSE,,FALSE
2026,1,"2026_01_NO_DET","00-0035644","5857","FantNo00","Noah Fant","TE","NO","DET",37,89,0.41,0.415730337078652,,66,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",8,66,0.121212121212121,4,48,482,0.0995850622406639,6,,0,23,0,,0.533333333333333,0,0,0,1,0,1,0,0,1,10,3,0.1,0,1,0,0,0,0,0,0,0,4,5,0,0,TRUE,FALSE,-8.50561797752809,TRUE,,FALSE
2026,1,"2026_01_CHI_CAR","00-0035647","6124","SweaMo00","Montez Sweat","DL","CHI","CAR",0,75,0,0,,40,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,40,0,0,0,319,0,,,0,35,0,,,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,4,1,0,0,FALSE,FALSE,3.50666666666667,FALSE,,FALSE
2026,1,"2026_01_WAS_PHI","00-0035659","5927","McLaTe00","Terry McLaurin","WR","WAS","PHI",61,70,0.87,0.871428571428571,,41,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",4,41,0.0975609756097561,2,22,317,0.0694006309148265,5.5,,0,29,0,,0.2,0,0,0,1,0,1,0,0,0,9,7,0.111111111111111,0,0,0,0,0,0,0,0,0,5,4,0,0,TRUE,FALSE,-5.57142857142857,FALSE,,FALSE
2026,1,"2026_01_BUF_HOU","00-0035667","5981","GainGr00","Greg Gaines","DL","BUF","HOU",0,56,0,0,,37,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,37,0,0,0,383,0,,,0,19,0,,,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,5,2,0,0,FALSE,FALSE,-0.0178571428571427,FALSE,,FALSE
2026,1,"2026_01_CHI_CAR","00-0035669","6301","ScotNi01","Nick Scott","DB","CAR","CHI",0,68,0,0,,46,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,46,0,0,0,366,0,,,0,22,0,,,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,7,2,0,0,FALSE,FALSE,-9.88235294117648,FALSE,,FALSE
2026,1,"2026_01_NYJ_TEN","00-0035672","6065","BartCo00","Cody Barton","LB","TEN","NYJ",0,50,0,0,,40,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,40,0,0,0,190,0,,,0,10,0,,,0,0,0,0,0,0,0,0,0,3,0,0,,0,0,0,0,0,0,0,0,3,1,0,0,FALSE,FALSE,-12.58,FALSE,,FALSE
2026,1,"2026_01_BAL_IND","00-0035674","6129","TillJe00","Jerry Tillery","DL","IND","BAL",0,54,0,0,,35,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,35,0,0,0,201,0,,,0,19,0,,,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,6,2,0,0,FALSE,FALSE,-13.4259259259259,FALSE,,FALSE
2026,1,"2026_01_NE_SEA","00-0035676","5859","BrowAJ00","A.J. Brown","WR","NE","SEA",31,71,0.44,0.436619718309859,,44,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",4,44,0.0909090909090909,3,19,221,0.085972850678733,4.75,,0,27,0,,0.210526315789474,0,0,0,0,0,0,0,0,0,2,0,0,,3,0,0,0,0,0,0,0,4,2,0,0,TRUE,FALSE,1.87323943661972,FALSE,,FALSE
2026,1,"2026_01_NE_SEA","00-0035678","5865","JoneDr00","Dre'Mont Jones","LB","NE","SEA",0,71,0,0,,44,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,44,0,0,0,221,0,,,0,27,0,,,0,0,0,0,0,0,0,0,0,2,0,0,,0,0,0,0,0,0,0,0,4,2,0,0,FALSE,FALSE,1.87323943661972,FALSE,,FALSE
2026,1,"2026_01_CLE_JAX","00-0035680","6214","WillQu01","Quincy Williams","LB","CLE","JAX",0,51,0,0,,32,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,32,0,0,0,228,0,,,0,19,0,,,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,6,2,0,0,FALSE,FALSE,-23.3529411764706,FALSE,,FALSE
2026,1,"2026_01_TB_CIN","00-0035683","5847","LawrDe03","Dexter Lawrence","DL","CIN","TB",0,63,0,0,,38,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,38,0,0,0,226,0,,,0,25,0,,,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,6,,0,,FALSE,FALSE,8.85714285714286,FALSE,,FALSE
2026,1,"2026_01_BUF_HOU","00-0035685","5892","MontDa01","David Montgomery","RB","HOU","BUF",39,79,0.49,0.493670886075949,,48,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",3,48,0.0625,3,5,322,0.015527950310559,1.66666666666667,,20,31,0.645161290322581,0.689655172413793,,0,0,0,1,5,1,4,3,0,6,5,0.166666666666667,1,0,3,0,0,0,0,0,0,8,1,0,0,TRUE,FALSE,-3.83544303797468,FALSE,,FALSE
2026,1,"2026_01_CHI_CAR","00-0035687","5944","OkerBo00","Bobby Okereke","LB","CAR","CHI",0,68,0,0,,46,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,46,0,0,0,366,0,,,0,22,0,,,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,7,2,0,0,FALSE,FALSE,-9.88235294117648,FALSE,,FALSE
2026,1,"2026_01_BUF_HOU","00-0035689","5906","KnoxDa00","Dawson Knox","TE","BUF","HOU",39,56,0.67,0.696428571428571,,37,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",1,37,0.027027027027027,1,2,383,0.00522193211488251,2,,0,19,0,,0.142857142857143,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,5,2,0,0,TRUE,FALSE,-0.0178571428571427,FALSE,,FALSE
2026,1,"2026_01_MIA_LV","00-0035692","5842","FerrCl00","Clelin Ferrell","DL","MIA","LV",0,55,0,0,,40,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,40,0,0,0,309,0,,,0,15,0,,,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,1,0,0,FALSE,FALSE,-10.4545454545455,FALSE,,FALSE
2026,1,"2026_01_ATL_PIT","00-0035699","5946","DeanJa00","Jamel Dean","DB","PIT","ATL",0,65,0,0,,47,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,47,0,0,0,407,0,,,0,18,0,,,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,FALSE,FALSE,3.12307692307692,FALSE,,FALSE
2026,1,"2026_01_NE_SEA","00-0035704","5854","LockDr00","Drew Lock","QB","SEA","NE",45,49,0.9,0.918367346938776,,28,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,28,0,0,0,154,0,,,0,21,0,,,23,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,3,4,0,0,TRUE,FALSE,-4.6734693877551,FALSE,,FALSE
2026,1,"2026_01_DAL_NYG","00-0035705","6711","ThomJa04","Jalen Thompson","DB","DAL","NYG",0,58,0,0,,41,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,41,0,0,0,309,0,,,0,17,0,,,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,5,,0,,FALSE,FALSE,-8.68965517241379,FALSE,,FALSE
2026,1,"2026_01_NO_DET","00-0035707","6119","WhitDe02","Devin White","LB","DET","NO",0,77,0,0,,41,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,41,0,0,0,207,0,,,0,36,0,,,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,4,4,0,0,FALSE,FALSE,4.55844155844156,TRUE,,FALSE
2026,1,"2026_01_BAL_IND","00-0035710","5870","JoneDa05","Daniel Jones","QB","IND","BAL",54,54,1,1,,35,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,35,0,0,0,201,0,,,0,19,0,,,33,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,6,2,0,0,TRUE,FALSE,-13.4259259259259,FALSE,,FALSE
2026,1,"2026_01_DAL_NYG","00-0035713","5862","BurnBr00","Brian Burns","LB","NYG","DAL",0,66,0,0,,33,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,33,0,0,0,245,0,,,0,33,0,,,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,3,2,0,0,FALSE,FALSE,4.48484848484848,FALSE,,FALSE
2026,1,"2026_01_SF_LA","00-0035717","5816","BosaNi00","Nick Bosa","DL","SF","LAR",0,65,0,0,,37,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,37,0,0,0,149,0,,,0,28,0,,,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,FALSE,FALSE,4.13846153846154,FALSE,,FALSE
2026,1,"2026_01_DAL_NYG","00-0035718","6118","WillQu00","Quinnen Williams","DL","DAL","NYG",0,58,0,0,,41,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,41,0,0,0,309,0,,,0,17,0,,,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,5,,0,,FALSE,FALSE,-8.68965517241379,FALSE,,FALSE
2026,1,"2026_01_SF_LA","00-0035719","5872","SamuDe00","Deebo Samuel","WR","SF","LAR",27,65,0.42,0.415384615384615,,37,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",7,37,0.189189189189189,6,17,149,0.114093959731544,2.42857142857143,,1,28,0.0357142857142857,,0.411764705882353,0,0,0,3,0,2,0,0,1,8,2,0.375,0,0,0,0,0,2,74,0,0,2,3,1,0,TRUE,TRUE,4.13846153846154,FALSE,,FALSE
2026,1,"2026_01_DEN_KC","00-0035763","7018","RoacMa01","Malcolm Roach","DL","DEN","KC",0,50,0,0,,35,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,35,0,0,0,92,0,,,0,15,0,,,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,5,3,0,0,FALSE,FALSE,-9.24,FALSE,,FALSE
2026,1,"2026_01_GB_MIN","00-0035795","7419","PierJa01","James Pierre","DB","MIN","GB",0,62,0,0,,34,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,34,0,0,0,176,0,,,0,28,0,,,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,5,1,0,0,FALSE,FALSE,-5.9516129032258,FALSE,,FALSE
2026,1,"2026_01_SF_LA","00-0035821","7215","WaitCo00","Corliss Waitman","P","SF","LAR",0,65,0,0,,37,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,37,0,0,0,149,0,,,0,28,0,,,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,FALSE,FALSE,4.13846153846154,FALSE,,FALSE
2026,1,"2026_01_ARI_LAC","00-0035859","7467","GillBl00","Blake Gillikin","P","ARI","LAC",0,72,0,0,,42,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,42,0,0,0,283,0,,,0,30,0,,,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,3,2,0,0,FALSE,FALSE,2.86111111111111,FALSE,,FALSE
2026,1,"2026_01_NYJ_TEN","00-0035889","7307","TownTo01","Tommy Townsend","P","TEN","NYJ",0,50,0,0,,40,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,40,0,0,0,190,0,,,0,10,0,,,0,0,0,0,0,0,0,0,0,3,0,0,,0,0,0,0,0,0,0,0,3,1,0,0,FALSE,FALSE,-12.58,FALSE,,FALSE
2026,1,"2026_01_MIA_LV","00-0035891","7039",,"Cody White","WR","LV","MIA",,65,,,,32,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",1,32,0.03125,0,3,226,0.0132743362831858,3,,0,33,0,,0.0625,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,2,4,0,0,TRUE,FALSE,7.52307692307692,FALSE,,FALSE
2026,1,"2026_01_NO_DET","00-0035895","7014","BachJo01","Joe Bachie","LB","DET","NO",0,77,0,0,,41,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,41,0,0,0,207,0,,,0,36,0,,,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,4,4,0,0,FALSE,FALSE,4.55844155844156,TRUE,,FALSE
2026,1,"2026_01_BUF_HOU","00-0035933","7342","HoecMi00","Michael Hoecht","LB","BUF","HOU",0,56,0,0,,37,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,37,0,0,0,383,0,,,0,19,0,,,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,5,2,0,0,FALSE,FALSE,-0.0178571428571427,FALSE,,FALSE
2026,1,"2026_01_BUF_HOU","00-0036037","7224","FranSa00","Sam Franklin","DB","BUF","HOU",0,56,0,0,,37,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,37,0,0,0,383,0,,,0,19,0,,,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,5,2,0,0,FALSE,FALSE,-0.0178571428571427,FALSE,,FALSE
