"gsis_id","depth_bin","field_third","attempts","completions","completion_pct","air_yards","yards_per_attempt","epa_per_attempt_raw","success_rate","td_rate","int_rate","explosive_rate","first_down_rate","yac","attempts_total","attempts_charted","attempts_uncharted","epa_overall","attempt_share","epa_per_attempt","evidence_class","output_class","window"
"00-0030565","SHORT","MIDDLE",61,48,0.786885245901639,4.22950819672131,7.9344262295082,0.367543625904411,0.59016393442623,0.0983606557377049,0.0327868852459016,0.147540983606557,0.426229508196721,5.79166666666667,446,446,0,0.0627821790169077,0.13677130044843,0.216422247282509,"MODERATE","OBSERVED","current_team"
"00-0030565","SHORT","RIGHT",83,60,0.72289156626506,4.14457831325301,6.19277108433735,-0.0177570535629144,0.542168674698795,0.0481927710843373,0.0481927710843373,0.0481927710843374,0.36144578313253,4.2,446,446,0,0.0627821790169077,0.18609865470852,0.0160356314356124,"MODERATE","OBSERVED","current_team"
"00-0030565","INTERMEDIATE","LEFT",30,16,0.533333333333333,14.0666666666667,8.53333333333333,0.508015116849256,0.533333333333333,0.0333333333333333,0,0.233333333333333,0.5,2.75,446,446,0,0.0627821790169077,0.0672645739910314,0.211193158294357,"WEAK","OBSERVED","current_team"
"00-0030565","INTERMEDIATE","MIDDLE",15,9,0.6,13.8666666666667,10.2,0.227165179932832,0.6,0,0.0666666666666667,0.4,0.6,3.44444444444444,446,446,0,0.0627821790169077,0.0336322869955157,0.0956587792000926,"WEAK","OBSERVED","current_team"
"00-0030565","INTERMEDIATE","RIGHT",26,10,0.384615384615385,14.5769230769231,6.5,-0.239881509068744,0.384615384615385,0.0384615384615385,0.0769230769230769,0.230769230769231,0.384615384615385,2,446,446,0,0.0627821790169077,0.0582959641255605,-0.0287207964508476,"WEAK","OBSERVED","current_team"
"00-0030565","DEEP","LEFT",16,4,0.25,25.25,9.375,0.0611253734358885,0.3125,0.0625,0.125,0.25,0.25,13.75,446,446,0,0.0627821790169077,0.0358744394618834,0.0624333778419563,"WEAK","OBSERVED","current_team"
"00-0030565","DEEP","MIDDLE",6,2,0.333333333333333,30.8333333333333,15.6666666666667,0.534667404931194,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,11.5,446,446,0,0.0627821790169077,0.0134529147982063,0.105680835918206,"INSUFFICIENT","OBSERVED","current_team"
"00-0030565","DEEP","RIGHT",22,9,0.409090909090909,27.5909090909091,12.0909090909091,0.0685336349111327,0.409090909090909,0.0454545454545455,0.0909090909090909,0.409090909090909,0.409090909090909,5.22222222222222,446,446,0,0.0627821790169077,0.0493273542600897,0.0643252525495046,"WEAK","OBSERVED","current_team"
"00-0031064","BEHIND_LOS","LEFT",17,12,0.705882352941177,-3.76470588235294,3,-0.38750744094273,0.235294117647059,0,0,0.0588235294117647,0.117647058823529,7.91666666666667,314,314,0,0.0285412897264848,0.054140127388535,-0.0633136248368484,"WEAK","OBSERVED","current_team"
"00-0031064","BEHIND_LOS","MIDDLE",3,2,0.666666666666667,-3.33333333333333,1,-0.783394485867272,0,0,0,0,0,3.5,314,314,0,0.0285412897264848,0.00955414012738853,-0.0101223186351227,"INSUFFICIENT","OBSERVED","current_team"
"00-0031064","BEHIND_LOS","RIGHT",7,6,0.857142857142857,-2.85714285714286,3.57142857142857,-0.0409510971762106,0.285714285714286,0,0,0.142857142857143,0.142857142857143,7.16666666666667,314,314,0,0.0285412897264848,0.0222929936305732,0.0212808910948599,"INSUFFICIENT","OBSERVED","current_team"
"00-0031064","SHORT","LEFT",73,51,0.698630136986301,4.67123287671233,6.01369863013699,0.179110465981043,0.547945205479452,0.0273972602739726,0.0273972602739726,0.0684931506849315,0.315068493150685,4.37254901960784,314,314,0,0.0285412897264848,0.232484076433121,0.111184521806054,"MODERATE","OBSERVED","current_team"
"00-0031064","SHORT","MIDDLE",46,28,0.608695652173913,4.67391304347826,4.73913043478261,-0.386754941773643,0.369565217391304,0,0.0434782608695652,0,0.173913043478261,3.53571428571429,314,314,0,0.0285412897264848,0.146496815286624,-0.151681603188665,"MODERATE","OBSERVED","current_team"
"00-0031064","SHORT","RIGHT",56,35,0.625,4.66071428571429,4.53571428571429,-0.0499827229706453,0.446428571428571,0.0178571428571429,0,0,0.303571428571429,2.48571428571429,314,314,0,0.0285412897264848,0.178343949044586,-0.00936685433419871,"MODERATE","OBSERVED","current_team"
"00-0031064","INTERMEDIATE","LEFT",26,8,0.307692307692308,13.7307692307692,5.80769230769231,-0.0195428971012624,0.307692307692308,0,0,0.153846153846154,0.307692307692308,6.125,314,314,0,0.0285412897264848,0.0828025477707006,0.0140042099878635,"WEAK","OBSERVED","current_team"
"00-0031064","INTERMEDIATE","MIDDLE",28,14,0.5,13.4285714285714,8.42857142857143,0.0133870844458995,0.5,0,0.0714285714285714,0.214285714285714,0.464285714285714,3.42857142857143,314,314,0,0.0285412897264848,0.089171974522293,0.0237194971372076,"WEAK","OBSERVED","current_team"
"00-0031064","INTERMEDIATE","RIGHT",22,12,0.545454545454545,14.0454545454545,9,0.421893326991752,0.5,0,0,0.318181818181818,0.5,2.58333333333333,314,314,0,0.0285412897264848,0.0700636942675159,0.134074763139118,"WEAK","OBSERVED","current_team"
"00-0031064","DEEP","LEFT",17,6,0.352941176470588,30.0588235294118,11.1176470588235,0.429580520410502,0.352941176470588,0.117647058823529,0,0.352941176470588,0.352941176470588,2,314,314,0,0.0285412897264848,0.054140127388535,0.1170824185788,"WEAK","OBSERVED","current_team"
"00-0031064","DEEP","MIDDLE",5,3,0.6,23.4,23,1.39033451658382,0.6,0,0,0.6,0.6,17.3333333333333,314,314,0,0.0285412897264848,0.0159235668789809,0.133294614869357,"INSUFFICIENT","OBSERVED","current_team"
"00-0031064","DEEP","RIGHT",14,4,0.285714285714286,27.7142857142857,8.64285714285714,0.164157909695499,0.285714285714286,0,0.0714285714285715,0.285714285714286,0.285714285714286,2,314,314,0,0.0285412897264848,0.0445859872611465,0.054198488099001,"INSUFFICIENT","OBSERVED","current_team"
"00-0031076","BEHIND_LOS","LEFT",2,2,1,-1.5,9,0.158039752743207,0.5,0,0,0.5,0.5,10.5,43,43,0,0.0209519251519363,0.0465116279069767,0.0253741131387515,"INSUFFICIENT","OBSERVED","current_team"
"00-0031076","BEHIND_LOS","MIDDLE",1,1,1,-2,1,0.632773705641739,1,1,0,0,1,3,43,43,0,0.0209519251519363,0.0232558139534884,0.0309817904058675,"INSUFFICIENT","OBSERVED","current_team"
"00-0031076","BEHIND_LOS","RIGHT",1,1,1,-3,9,1.20850065434934,1,0,0,0,0,12,43,43,0,0.0209519251519363,0.0232558139534884,0.040419937105992,"INSUFFICIENT","OBSERVED","current_team"
"00-0031076","SHORT","LEFT",13,11,0.846153846153846,2.07692307692308,3.46153846153846,-0.10893886428004,0.230769230769231,0,0,0,0.230769230769231,2.54545454545455,43,43,0,0.0209519251519363,0.302325581395349,-0.00217931132225124,"INSUFFICIENT","OBSERVED","current_team"
"00-0031076","SHORT","MIDDLE",5,4,0.8,4.6,12.6,0.724344408081379,0.8,0,0,0.4,0.6,11,43,43,0,0.0209519251519363,0.116279069767442,0.0750590392234319,"INSUFFICIENT","OBSERVED","current_team"
"00-0031076","SHORT","RIGHT",10,6,0.6,3.4,6.2,-0.237434478593059,0.6,0,0,0,0.3,7,43,43,0,0.0209519251519363,0.232558139534884,-0.0159604182402059,"INSUFFICIENT","OBSERVED","current_team"
"00-0031076","INTERMEDIATE","LEFT",2,2,1,10,12.5,1.15704940800788,1,0,0,0,1,2.5,43,43,0,0.0209519251519363,0.0465116279069767,0.0576002310505151,"INSUFFICIENT","OBSERVED","current_team"
"00-0031076","INTERMEDIATE","MIDDLE",3,1,0.333333333333333,15.6666666666667,8.66666666666667,-0.275171305832557,0.333333333333333,0,0,0.333333333333333,0.333333333333333,11,43,43,0,0.0209519251519363,0.0697674418604651,0.00685081891457946,"INSUFFICIENT","OBSERVED","current_team"
"00-0031076","INTERMEDIATE","RIGHT",2,1,0.5,17,8,0.71068889205344,0.5,0,0,0.5,0.5,0,43,43,0,0.0209519251519363,0.0465116279069767,0.0432015047294042,"INSUFFICIENT","OBSERVED","current_team"
"00-0031076","DEEP","LEFT",2,0,0,29.5,0,-0.929762277926784,0,0,0,0,0,,43,43,0,0.0209519251519363,0.0465116279069767,-0.00971627494737726,"INSUFFICIENT","OBSERVED","current_team"
"00-0031076","DEEP","MIDDLE",1,0,0,22,0,-0.411064694984816,0,0,0,0,0,,43,43,0,0.0209519251519363,0.0232558139534884,0.0138696854775633,"INSUFFICIENT","OBSERVED","current_team"
"00-0031076","DEEP","RIGHT",1,0,0,20,0,-1.7269665345666,0,0,1,0,0,,43,43,0,0.0209519251519363,0.0232558139534884,-0.0077024758270561,"INSUFFICIENT","OBSERVED","current_team"
"00-0031266","BEHIND_LOS","LEFT",20,17,0.85,-3,4.55,-0.603200186230925,0.4,0,0.05,0.05,0.2,8.05882352941176,344,344,0,-0.07436757396531,0.0581395348837209,-0.206575727031714,"WEAK","OBSERVED","current_team"
"00-0031266","BEHIND_LOS","MIDDLE",5,4,0.8,-2,1.2,-0.42943275446305,0.2,0.2,0,0,0.2,3.75,344,344,0,-0.07436757396531,0.0145348837209302,-0.101680280157444,"INSUFFICIENT","OBSERVED","current_team"
"00-0031266","BEHIND_LOS","RIGHT",23,15,0.652173913043478,-4.17391304347826,2.65217391304348,-0.763002006443339,0.130434782608696,0,0,0.0434782608695652,0.0434782608695652,8.26666666666667,344,344,0,-0.07436757396531,0.0668604651162791,-0.265193982965246,"WEAK","OBSERVED","current_team"
"00-0031266","SHORT","LEFT",52,34,0.653846153846154,3.67307692307692,4.48076923076923,-0.310465307642941,0.403846153846154,0.0384615384615385,0.0384615384615385,0.0192307692307692,0.192307692307692,3.02941176470588,344,344,0,-0.07436757396531,0.151162790697674,-0.183984378887067,"MODERATE","OBSERVED","current_team"
"00-0031266","SHORT","MIDDLE",53,37,0.69811320754717,4.47169811320755,8.20754716981132,0.122692257487698,0.547169811320755,0.0377358490566038,0.0377358490566038,0.0943396226415094,0.30188679245283,6.97297297297297,344,344,0,-0.07436757396531,0.15406976744186,0.0180587186630921,"MODERATE","OBSERVED","current_team"
"00-0031266","SHORT","RIGHT",72,47,0.652777777777778,3.80555555555556,4.91666666666667,-0.000494641649963303,0.527777777777778,0.0416666666666667,0.0277777777777778,0.0138888888888889,0.263888888888889,3.70212765957447,344,344,0,-0.07436757396531,0.209302325581395,-0.0340732472478482,"MODERATE","OBSERVED","current_team"
"00-0031266","INTERMEDIATE","LEFT",29,15,0.517241379310345,13.7586206896552,8.75862068965517,0.0895892294035454,0.517241379310345,0,0.0689655172413793,0.172413793103448,0.482758620689655,4.06666666666667,344,344,0,-0.07436757396531,0.0843023255813953,-0.0209434470248964,"WEAK","OBSERVED","current_team"
"00-0031266","INTERMEDIATE","MIDDLE",18,10,0.555555555555556,13.8888888888889,10.0555555555556,0.360795690587515,0.555555555555556,0.0555555555555555,0,0.333333333333333,0.5,3.3,344,344,0,-0.07436757396531,0.0523255813953488,0.0260547178545727,"WEAK","OBSERVED","current_team"
"00-0031266","INTERMEDIATE","RIGHT",27,17,0.62962962962963,13.8888888888889,9.44444444444444,-0.00645099242891106,0.592592592592593,0,0.0740740740740741,0.296296296296296,0.592592592592593,1.17647058823529,344,344,0,-0.07436757396531,0.0784883720930233,-0.0532900141781517,"WEAK","OBSERVED","current_team"
"00-0031266","DEEP","LEFT",21,4,0.19047619047619,29.952380952381,9.71428571428572,0.264314418043276,0.19047619047619,0.0476190476190476,0,0.19047619047619,0.19047619047619,24.25,344,344,0,-0.07436757396531,0.061046511627907,0.0134388684072864,"WEAK","OBSERVED","current_team"
"00-0031266","DEEP","MIDDLE",6,1,0.166666666666667,26.5,8,-0.348740229213339,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,19,344,344,0,-0.07436757396531,0.0174418604651163,-0.0993105426242217,"INSUFFICIENT","OBSERVED","current_team"
"00-0031266","DEEP","RIGHT",18,7,0.388888888888889,25.9444444444444,12.5,0.193249669951102,0.388888888888889,0.111111111111111,0.111111111111111,0.388888888888889,0.388888888888889,5.28571428571429,344,344,0,-0.07436757396531,0.0523255813953488,-0.012609748446138,"WEAK","OBSERVED","current_team"
"00-0031280","BEHIND_LOS","LEFT",67,55,0.82089552238806,-3.59701492537313,4.80597014925373,-0.058610655112607,0.328358208955224,0.0149253731343284,0,0.0597014925373134,0.238805970149254,9.36363636363636,827,827,0,0.168777127112792,0.0810157194679565,0.0488166435765578,"MODERATE","OBSERVED","current_team"
"00-0031280","BEHIND_LOS","MIDDLE",12,7,0.583333333333333,-3.75,2.75,-0.536846549906623,0.25,0,0.0833333333333333,0.166666666666667,0.166666666666667,8.14285714285714,827,827,0,0.168777127112792,0.0145102781136638,0.0511731809428894,"INSUFFICIENT","OBSERVED","current_team"
"00-0031280","BEHIND_LOS","RIGHT",76,59,0.776315789473684,-3.73684210526316,4.21052631578947,-0.337189166905548,0.263157894736842,0,0,0.0394736842105263,0.18421052631579,8.89830508474576,827,827,0,0.168777127112792,0.0918984280532043,-0.113968743073927,"MODERATE","OBSERVED","current_team"
"00-0031280","SHORT","LEFT",145,111,0.76551724137931,4.2551724137931,5.81379310344828,0.081590679437493,0.579310344827586,0.0344827586206897,0.00689655172413792,0.0344827586206897,0.337931034482759,3.54054054054054,827,827,0,0.168777127112792,0.175332527206771,0.107108664122946,"STRONG","OBSERVED","current_team"
"00-0031280","SHORT","MIDDLE",107,88,0.822429906542056,3.78504672897196,7.13084112149533,0.24141555286684,0.514018691588785,0.0747663551401869,0.00934579439252336,0.0934579439252336,0.373831775700935,5.06818181818182,827,827,0,0.168777127112792,0.129383313180169,0.215317914871374,"STRONG","OBSERVED","current_team"
"00-0031280","SHORT","RIGHT",177,122,0.689265536723164,4.13559322033898,4.84745762711864,-0.0290620630195194,0.463276836158192,0.03954802259887,0.00564971751412429,0.0451977401129944,0.248587570621469,3.22950819672131,827,827,0,0.168777127112792,0.214026602176542,0.0210238079000531,"STRONG","OBSERVED","current_team"
"00-0031280","INTERMEDIATE","LEFT",33,19,0.575757575757576,14.5454545454545,10.9393939393939,0.806181515139221,0.575757575757576,0.0909090909090909,0,0.333333333333333,0.545454545454545,4.36842105263158,827,827,0,0.168777127112792,0.0399032648125756,0.394952877702815,"WEAK","OBSERVED","current_team"
"00-0031280","INTERMEDIATE","MIDDLE",43,29,0.674418604651163,13.6511627906977,11.4418604651163,0.497846206483221,0.674418604651163,0,0.0465116279069767,0.395348837209302,0.604651162790698,3.41379310344828,827,827,0,0.168777127112792,0.0519951632406288,0.306155480636369,"MODERATE","OBSERVED","current_team"
"00-0031280","INTERMEDIATE","RIGHT",59,35,0.593220338983051,14.7796610169492,10.5254237288136,0.661769631049314,0.610169491525424,0.0508474576271187,0.0338983050847458,0.423728813559322,0.559322033898305,2.54285714285714,827,827,0,0.168777127112792,0.0713422007255139,0.413201982005689,"MODERATE","OBSERVED","current_team"
"00-0031280","DEEP","LEFT",39,14,0.358974358974359,30.7179487179487,13.3076923076923,0.480849618573512,0.358974358974359,0.0512820512820513,0.0512820512820513,0.358974358974359,0.358974358974359,5.5,827,827,0,0.168777127112792,0.0471584038694075,0.291714775263985,"WEAK","OBSERVED","current_team"
"00-0031280","DEEP","MIDDLE",20,11,0.55,31.1,22.55,1.66639024420438,0.55,0.3,0.1,0.55,0.55,6.72727272727273,827,827,0,0.168777127112792,0.0241837968561064,0.543180406385688,"WEAK","OBSERVED","current_team"
"00-0031280","DEEP","RIGHT",49,14,0.285714285714286,30.9183673469388,8.9795918367347,0.0799853195725422,0.285714285714286,0.102040816326531,0.0204081632653061,0.285714285714286,0.285714285714286,2.21428571428571,827,827,0,0.168777127112792,0.0592503022974607,0.128861543906625,"MODERATE","OBSERVED","current_team"
"00-0031288","BEHIND_LOS","LEFT",14,12,0.857142857142857,-2.28571428571429,3.57142857142857,-0.544307509719926,0.428571428571429,0,0.0714285714285715,0,0.214285714285714,6.08333333333333,138,137,1,0.142406674584895,0.102189781021898,0.0124877748515504,"INSUFFICIENT","OBSERVED","current_team"
"00-0031288","BEHIND_LOS","MIDDLE",0,0,,,,,,,,,,,138,137,1,0.142406674584895,0,0.142406674584895,"INSUFFICIENT","OBSERVED","current_team"
"00-0031288","BEHIND_LOS","RIGHT",10,7,0.7,-3.5,5.4,-0.139730732038151,0.4,0,0,0.1,0.3,11.2857142857143,138,137,1,0.142406674584895,0.072992700729927,0.102101330781603,"INSUFFICIENT","OBSERVED","current_team"
"00-0031288","SHORT","LEFT",16,11,0.6875,4.9375,5.9375,0.181158175057969,0.5625,0,0,0,0.4375,3.45454545454545,138,137,1,0.142406674584895,0.116788321167883,0.150564885210805,"WEAK","OBSERVED","current_team"
"00-0031288","SHORT","MIDDLE",17,12,0.705882352941177,3.58823529411765,6.94117647058824,0.388400094439823,0.647058823529412,0,0,0,0.411764705882353,5.91666666666667,138,137,1,0.142406674584895,0.124087591240876,0.196716910137282,"WEAK","OBSERVED","current_team"
"00-0031288","SHORT","RIGHT",42,28,0.666666666666667,3.95238095238095,4.21428571428571,0.005767872956285,0.428571428571429,0.0714285714285714,0,0.0238095238095238,0.261904761904762,2.57142857142857,138,137,1,0.142406674584895,0.306569343065693,0.0861436386201732,"MODERATE","OBSERVED","current_team"
"00-0031288","INTERMEDIATE","LEFT",11,8,0.727272727272727,14.3636363636364,11.9090909090909,1.01904905877415,0.727272727272727,0.0909090909090909,0,0.454545454545455,0.727272727272727,1.75,138,137,1,0.142406674584895,0.0802919708029197,0.278224508755061,"INSUFFICIENT","OBSERVED","current_team"
"00-0031288","INTERMEDIATE","MIDDLE",2,2,1,14.5,17,1.86990793986479,1,0,0,0.5,1,2.5,138,137,1,0.142406674584895,0.0145985401459854,0.198132521851988,"INSUFFICIENT","OBSERVED","current_team"
"00-0031288","INTERMEDIATE","RIGHT",6,3,0.5,12.3333333333333,6.83333333333333,-0.0444377169769723,0.5,0,0,0.166666666666667,0.5,0.333333333333333,138,137,1,0.142406674584895,0.0437956204379562,0.125420820806543,"INSUFFICIENT","OBSERVED","current_team"
"00-0031288","DEEP","LEFT",10,2,0.2,29.4,6.9,-0.0884073064039957,0.2,0.1,0,0.2,0.2,0.5,138,137,1,0.142406674584895,0.072992700729927,0.109433248729339,"INSUFFICIENT","OBSERVED","current_team"
"00-0031288","DEEP","MIDDLE",2,0,0,38.5,0,-1.15337347176741,0,0,0,0,0,,138,137,1,0.142406674584895,0.0145985401459854,0.100607315025143,"INSUFFICIENT","OBSERVED","current_team"
"00-0031288","DEEP","RIGHT",7,5,0.714285714285714,28.2857142857143,24.2857142857143,1.15411142459405,0.714285714285714,0.142857142857143,0.142857142857143,0.714285714285714,0.571428571428571,8,138,137,1,0.142406674584895,0.0510948905109489,0.248107170854509,"INSUFFICIENT","OBSERVED","current_team"
"00-0031345","BEHIND_LOS","LEFT",7,6,0.857142857142857,-4.57142857142857,12.7142857142857,0.597119736593283,0.857142857142857,0,0,0.285714285714286,0.714285714285714,19.8333333333333,41,41,0,0.217543033434064,0.170731707317073,0.257200300928311,"INSUFFICIENT","OBSERVED","current_team"
"00-0031345","BEHIND_LOS","MIDDLE",0,0,,,,,,,,,,,41,41,0,0.217543033434064,0,0.217543033434064,"INSUFFICIENT","OBSERVED","current_team"
"00-0031345","BEHIND_LOS","RIGHT",4,3,0.75,-3.5,3,-0.397058044967707,0.25,0,0,0,0,7.33333333333333,41,41,0,0.217543033434064,0.0975609756097561,0.179130466033953,"INSUFFICIENT","OBSERVED","current_team"
"00-0031345","SHORT","LEFT",9,6,0.666666666666667,2.22222222222222,4.66666666666667,-0.364273417968281,0.444444444444444,0,0,0,0.222222222222222,5.16666666666667,41,41,0,0.217543033434064,0.219512195121951,0.141653931077236,"INSUFFICIENT","OBSERVED","current_team"
"00-0031345","SHORT","MIDDLE",3,3,1,6.33333333333333,9.33333333333333,0.795478985664279,0.666666666666667,0,0,0.333333333333333,0.666666666666667,3,41,41,0,0.217543033434064,0.0731707317073171,0.245063793064074,"INSUFFICIENT","OBSERVED","current_team"
"00-0031345","SHORT","RIGHT",7,5,0.714285714285714,5.28571428571429,5.28571428571429,0.869783668612529,0.571428571428571,0.285714285714286,0,0.142857142857143,0.428571428571429,2.6,41,41,0,0.217543033434064,0.170731707317073,0.285687577407933,"INSUFFICIENT","OBSERVED","current_team"
"00-0031345","INTERMEDIATE","LEFT",3,1,0.333333333333333,14.3333333333333,7.33333333333333,0.159002130560111,0.333333333333333,0,0,0.333333333333333,0.333333333333333,3,41,41,0,0.217543033434064,0.0731707317073171,0.214755371392447,"INSUFFICIENT","OBSERVED","current_team"
"00-0031345","INTERMEDIATE","MIDDLE",2,0,0,14,0,-1.05756737431511,0,0,0,0,0,,41,41,0,0.217543033434064,0.048780487804878,0.176410439635703,"INSUFFICIENT","OBSERVED","current_team"
