"gsis_id","field_third","carries","yards_per_carry","epa_per_rush_raw","success_rate","explosive_rate","stuff_rate","td_rate","first_down_rate","carries_total","carries_charted","carries_uncharted","epa_overall","carry_share","epa_per_rush","evidence_class","output_class","window"
"00-0026019","LEFT",95,4.13684210526316,-0.0566153253318795,0.452631578947368,0.0315789473684211,0.0947368421052632,0.0315789473684211,0.252631578947368,328,328,0,-0.0616821184970979,0.289634146341463,-0.0585766646216414,"MODERATE","OBSERVED","career"
"00-0026019","MIDDLE",154,4.0974025974026,-0.0259871221503093,0.415584415584416,0.0454545454545455,0.0974025974025974,0.0324675324675325,0.246753246753247,328,328,0,-0.0616821184970979,0.469512195121951,-0.0359950650512781,"STRONG","OBSERVED","career"
"00-0026019","RIGHT",79,3.18987341772152,-0.137357748726227,0.341772151898734,0.0379746835443038,0.215189873417722,0.0126582278481013,0.20253164556962,328,328,0,-0.0616821184970979,0.240853658536585,-0.104692009058977,"MODERATE","OBSERVED","career"
"00-0026069","LEFT",112,3.91964285714286,0.0560408972378355,0.473214285714286,0.0625,0.214285714285714,0.0535714285714286,0.3125,355,355,0,-0.0845638667554437,0.315492957746479,0.00699272375180785,"STRONG","OBSERVED","career"
"00-0026069","MIDDLE",124,2.95967741935484,-0.217160953793053,0.370967741935484,0.032258064516129,0.217741935483871,0.0483870967741936,0.217741935483871,355,355,0,-0.0845638667554437,0.349295774647887,-0.173922773237311,"STRONG","OBSERVED","career"
"00-0026069","RIGHT",119,3.63865546218487,-0.0787293690628697,0.361344537815126,0.0672268907563025,0.176470588235294,0.0168067226890756,0.252100840336134,355,355,0,-0.0845638667554437,0.335211267605634,-0.0806850666134532,"STRONG","OBSERVED","career"
"00-0026072","LEFT",10,2.4,0.532866151686176,0.8,0,0.2,0.1,0.7,23,23,0,0.297355199600924,0.434782608695652,0.330999621327389,"INSUFFICIENT","OBSERVED","career"
"00-0026072","MIDDLE",9,3.22222222222222,0.123065770002237,0.666666666666667,0.111111111111111,0.111111111111111,0,0.555555555555556,23,23,0,0.297355199600924,0.391304347826087,0.274621795740226,"INSUFFICIENT","OBSERVED","career"
"00-0026072","RIGHT",4,2.75,0.100729035984841,0.5,0,0,0,0.5,23,23,0,0.297355199600924,0.173913043478261,0.285066064374919,"INSUFFICIENT","OBSERVED","career"
"00-0026143","LEFT",6,1.16666666666667,-0.38661091083001,0.333333333333333,0,0.333333333333333,0,0.333333333333333,74,43,31,-1.06514543256475,0.13953488372093,-1.00346047604341,"INSUFFICIENT","OBSERVED","career"
"00-0026143","MIDDLE",21,0.523809523809524,0.363560294732451,0.714285714285714,0,0.238095238095238,0.142857142857143,0.714285714285714,74,43,31,-1.06514543256475,0.488372093023256,-0.694740244006216,"WEAK","OBSERVED","career"
"00-0026143","RIGHT",16,1.5,0.176437039540637,0.625,0,0.1875,0.125,0.6875,74,43,31,-1.06514543256475,0.372093023255814,-0.803759648963616,"WEAK","OBSERVED","career"
"00-0026144","LEFT",316,3.90506329113924,-0.14922452445498,0.357594936708861,0.0886075949367089,0.215189873417722,0.0126582278481013,0.19620253164557,749,748,1,-0.165868953520186,0.422459893048128,-0.15188055036964,"STRONG","OBSERVED","career"
"00-0026144","MIDDLE",204,3.17647058823529,-0.167737251897551,0.269607843137255,0.0441176470588235,0.21078431372549,0.00980392156862746,0.137254901960784,749,748,1,-0.165868953520186,0.272727272727273,-0.167312638629968,"STRONG","OBSERVED","career"
"00-0026144","RIGHT",228,3.98684210526316,-0.187089266010456,0.355263157894737,0.0526315789473684,0.184210526315789,0.0263157894736842,0.171052631578947,749,748,1,-0.165868953520186,0.304812834224599,-0.182668367574983,"STRONG","OBSERVED","career"
"00-0026153","LEFT",325,4.05538461538462,-0.0736014901477276,0.387692307692308,0.0830769230769231,0.215384615384615,0.0338461538461538,0.209230769230769,980,979,1,-0.111861881926833,0.33197139938713,-0.079564148606809,"STRONG","OBSERVED","career"
"00-0026153","MIDDLE",285,3.43157894736842,-0.135845348372856,0.31578947368421,0.0350877192982456,0.196491228070175,0.0245614035087719,0.210526315789474,980,979,1,-0.111861881926833,0.291113381001021,-0.131674310730069,"STRONG","OBSERVED","career"
"00-0026153","RIGHT",369,4.17073170731707,-0.111110256396134,0.355013550135501,0.0840108401084011,0.219512195121951,0.018970189701897,0.184281842818428,980,979,1,-0.111861881926833,0.376915219611849,-0.11121537884798,"STRONG","OBSERVED","career"
"00-0026158","LEFT",5,8.8,1.20824954381678,1,0.4,0,0.4,1,91,74,17,-0.0351299979295889,0.0675675675675676,0.0605145822047474,"INSUFFICIENT","OBSERVED","career"
"00-0026158","MIDDLE",47,1.59574468085106,0.337474184383841,0.723404255319149,0,0.212765957446809,0.170212765957447,0.723404255319149,91,74,17,-0.0351299979295889,0.635135135135135,0.128537259722105,"MODERATE","OBSERVED","career"
"00-0026158","RIGHT",22,1.81818181818182,0.142334892744685,0.590909090909091,0,0.181818181818182,0.0909090909090909,0.545454545454545,91,74,17,-0.0351299979295889,0.297297297297297,0.0124825337147284,"WEAK","OBSERVED","career"
"00-0026162","LEFT",55,4.52727272727273,0.0230274795025418,0.381818181818182,0.0727272727272727,0.145454545454545,0.0181818181818182,0.254545454545455,159,159,0,-0.11556114416867,0.345911949685535,-0.0492796284998295,"MODERATE","OBSERVED","career"
"00-0026162","MIDDLE",46,3.8695652173913,0.00838735712584985,0.434782608695652,0.0652173913043478,0.0869565217391304,0.0217391304347826,0.260869565217391,159,159,0,-0.11556114416867,0.289308176100629,-0.061772171908784,"MODERATE","OBSERVED","career"
"00-0026162","RIGHT",58,2.74137931034483,-0.345285374538748,0.258620689655172,0.0172413793103448,0.189655172413793,0.0172413793103448,0.120689655172414,159,159,0,-0.11556114416867,0.364779874213836,-0.228476443842098,"MODERATE","OBSERVED","career"
"00-0026163","LEFT",46,3.52173913043478,-0.096984429236213,0.369565217391304,0.0434782608695652,0.108695652173913,0.0652173913043478,0.217391304347826,269,268,1,-0.158845895976069,0.171641791044776,-0.132000353805943,"MODERATE","OBSERVED","career"
"00-0026163","MIDDLE",138,2.97826086956522,-0.235690657989213,0.289855072463768,0.0144927536231884,0.181159420289855,0.0289855072463768,0.195652173913044,269,268,1,-0.158845895976069,0.514925373134328,-0.212404366470078,"STRONG","OBSERVED","career"
"00-0026163","RIGHT",84,3.52380952380952,-0.0809041841688722,0.357142857142857,0.0714285714285714,0.214285714285714,0.0119047619047619,0.202380952380952,269,268,1,-0.158845895976069,0.313432835820896,-0.113379897421871,"MODERATE","OBSERVED","career"
"00-0026164","LEFT",355,3.91267605633803,-0.118780658189994,0.357746478873239,0.0647887323943662,0.205633802816901,0.00563380281690141,0.171830985915493,976,976,0,-0.107573728449019,0.363729508196721,-0.117160379191299,"STRONG","OBSERVED","career"
"00-0026164","MIDDLE",296,4.16554054054054,-0.0788960505431445,0.347972972972973,0.0709459459459459,0.22972972972973,0.0236486486486486,0.168918918918919,976,976,0,-0.107573728449019,0.30327868852459,-0.0837293670441347,"STRONG","OBSERVED","career"
"00-0026164","RIGHT",325,4.25846153846154,-0.121451059532382,0.347692307692308,0.0707692307692308,0.178461538461538,0.0246153846153846,0.172307692307692,976,976,0,-0.107573728449019,0.332991803278689,-0.119288358584326,"STRONG","OBSERVED","career"
"00-0026184","LEFT",558,4.1505376344086,-0.0594087369940362,0.396057347670251,0.0788530465949821,0.189964157706093,0.025089605734767,0.207885304659498,1345,1342,3,-0.0636536024133275,0.415797317436662,-0.059820859850278,"STRONG","OBSERVED","career"
"00-0026184","MIDDLE",264,3.70075757575758,-0.0940905752959155,0.337121212121212,0.0416666666666667,0.166666666666667,0.0227272727272727,0.208333333333333,1345,1342,3,-0.0636536024133275,0.19672131147541,-0.088454098836177,"STRONG","OBSERVED","career"
"00-0026184","RIGHT",520,4.36538461538462,-0.0553521310098681,0.373076923076923,0.0884615384615385,0.194230769230769,0.025,0.209615384615385,1345,1342,3,-0.0636536024133275,0.387481371087928,-0.0562109039136742,"STRONG","OBSERVED","career"
"00-0026189","LEFT",13,4,0.0153119141468778,0.538461538461538,0.0769230769230769,0.153846153846154,0.0769230769230769,0.230769230769231,21,21,0,-0.0191682228607879,0.619047619047619,-0.0130279244895597,"INSUFFICIENT","OBSERVED","career"
"00-0026189","MIDDLE",0,,,,,,,,21,21,0,-0.0191682228607879,0,-0.0191682228607879,"INSUFFICIENT","OBSERVED","career"
"00-0026189","RIGHT",8,4.125,-0.0751984454982448,0.75,0.25,0.25,0,0.25,21,21,0,-0.0191682228607879,0.380952380952381,-0.0257600137593122,"INSUFFICIENT","OBSERVED","career"
"00-0026195","LEFT",208,4.51923076923077,-0.0115938219107053,0.350961538461539,0.0673076923076923,0.173076923076923,0.0336538461538461,0.163461538461539,472,471,1,-0.111581756956228,0.441613588110403,-0.0339791805029865,"STRONG","OBSERVED","career"
"00-0026195","MIDDLE",72,3.86111111111111,-0.22749230365539,0.361111111111111,0.0555555555555556,0.138888888888889,0.0138888888888889,0.138888888888889,472,471,1,-0.111581756956228,0.152866242038217,-0.174805691519407,"MODERATE","OBSERVED","career"
"00-0026195","RIGHT",191,3.06282722513089,-0.182872400328404,0.293193717277487,0.0418848167539267,0.235602094240838,0.0261780104712042,0.193717277486911,472,471,1,-0.111581756956228,0.40552016985138,-0.16583081227131,"STRONG","OBSERVED","career"
"00-0026197","LEFT",7,3.57142857142857,0.129407472118536,0.714285714285714,0,0.142857142857143,0.142857142857143,0.714285714285714,28,19,9,-0.722571118453942,0.368421052631579,-0.633558429886668,"INSUFFICIENT","OBSERVED","career"
"00-0026197","MIDDLE",9,0.111111111111111,-1.05619888271516,0.222222222222222,0,0.444444444444444,0,0.222222222222222,28,19,9,-0.722571118453942,0.473684210526316,-0.766087783357578,"INSUFFICIENT","OBSERVED","career"
"00-0026197","RIGHT",3,3,0.41657599027773,0.666666666666667,0,0.333333333333333,0.333333333333333,0.333333333333333,28,19,9,-0.722571118453942,0.157894736842105,-0.668326018038148,"INSUFFICIENT","OBSERVED","career"
"00-0026204","LEFT",18,3.88888888888889,-0.0349839459199252,0.444444444444444,0.111111111111111,0.222222222222222,0.0555555555555555,0.222222222222222,37,37,0,-0.0579400298931334,0.486486486486487,-0.0526424720531622,"WEAK","OBSERVED","career"
"00-0026204","MIDDLE",9,2.33333333333333,-0.251517981640063,0.111111111111111,0,0.111111111111111,0,0,37,37,0,-0.0579400298931334,0.243243243243243,-0.0831893279470807,"INSUFFICIENT","OBSERVED","career"
"00-0026204","RIGHT",10,4.3,0.0749591755273286,0.5,0,0.1,0,0.1,37,37,0,-0.0579400298931334,0.27027027027027,-0.0389544291187817,"INSUFFICIENT","OBSERVED","career"
"00-0026213","LEFT",315,5.03492063492063,0.0211557499322491,0.412698412698413,0.120634920634921,0.196825396825397,0.0380952380952381,0.26984126984127,908,908,0,-0.00623888835727031,0.346916299559471,0.016772607805926,"STRONG","OBSERVED","career"
"00-0026213","MIDDLE",305,4.54426229508197,-0.00940932632007329,0.422950819672131,0.0721311475409836,0.124590163934426,0.0360655737704918,0.245901639344262,908,908,0,-0.00623888835727031,0.33590308370044,-0.00888815843577691,"STRONG","OBSERVED","career"
"00-0026213","RIGHT",288,5.43055555555555,-0.0328441921161027,0.395833333333333,0.100694444444444,0.173611111111111,0.03125,0.232638888888889,908,908,0,-0.00623888835727031,0.317180616740088,-0.0282570707783729,"STRONG","OBSERVED","career"
"00-0026262","LEFT",30,4.3,-0.0095601627006509,0.333333333333333,0.0666666666666667,0.133333333333333,0,0.133333333333333,93,93,0,-0.049954419731725,0.32258064516129,-0.0364896673880336,"WEAK","OBSERVED","career"
"00-0026262","MIDDLE",34,4.17647058823529,-0.113408039038156,0.294117647058823,0.0294117647058824,0.117647058823529,0,0.147058823529412,93,93,0,-0.049954419731725,0.365591397849462,-0.0729057288425618,"WEAK","OBSERVED","career"
"00-0026262","RIGHT",29,3.17241379310345,-0.0173476836804686,0.344827586206897,0.0689655172413793,0.172413793103448,0.0344827586206897,0.275862068965517,93,93,0,-0.049954419731725,0.311827956989247,-0.0393297529285066,"WEAK","OBSERVED","career"
"00-0026289","LEFT",112,3.74107142857143,-0.135623839641006,0.348214285714286,0.0446428571428571,0.169642857142857,0.0178571428571428,0.25,229,229,0,-0.0341237353328874,0.489082969432314,-0.100216826510267,"STRONG","OBSERVED","career"
"00-0026289","MIDDLE",27,4.14814814814815,0.0534430747114432,0.407407407407407,0.0740740740740741,0.0740740740740741,0,0.259259259259259,229,229,0,-0.0341237353328874,0.117903930131004,-0.00694782876740548,"WEAK","OBSERVED","career"
"00-0026289","RIGHT",90,4.35555555555556,0.0659174625705835,0.466666666666667,0.0444444444444444,0.166666666666667,0.0666666666666667,0.244444444444444,229,229,0,-0.0341237353328874,0.393013100436681,0.0259009834091951,"MODERATE","OBSERVED","career"
"00-0026300","LEFT",7,4,-0.276350399379485,0.285714285714286,0.142857142857143,0.285714285714286,0,0.285714285714286,25,18,7,-0.513492252501882,0.388888888888889,-0.488716237996557,"INSUFFICIENT","OBSERVED","career"
"00-0026300","MIDDLE",5,1.6,-0.181480818404816,0.4,0,0.2,0,0.2,25,18,7,-0.513492252501882,0.277777777777778,-0.487952911417493,"INSUFFICIENT","OBSERVED","career"
"00-0026300","RIGHT",6,3.33333333333333,0.0334031890670303,0.666666666666667,0,0,0,0.166666666666667,25,18,7,-0.513492252501882,0.333333333333333,-0.463774485086527,"INSUFFICIENT","OBSERVED","career"
"00-0026316","LEFT",15,5.66666666666667,0.0492604447101864,0.333333333333333,0.2,0.2,0,0.266666666666667,41,41,0,-0.126298599495984,0.365853658536585,-0.09118679065475,"WEAK","OBSERVED","career"
"00-0026316","MIDDLE",13,3.76923076923077,0.136163298246594,0.461538461538462,0.0769230769230769,0.153846153846154,0,0.384615384615385,41,41,0,-0.126298599495984,0.317073170731707,-0.0795588094870318,"INSUFFICIENT","OBSERVED","career"
"00-0026316","RIGHT",13,0.692307692307692,-0.591328625168759,0,0,0.461538461538462,0,0,41,41,0,-0.126298599495984,0.317073170731707,-0.209112165711684,"INSUFFICIENT","OBSERVED","career"
"00-0026367","LEFT",47,3.1063829787234,-0.243243712801214,0.297872340425532,0.0425531914893617,0.234042553191489,0.0212765957446809,0.170212765957447,184,184,0,-0.128266413004146,0.255434782608696,-0.178770460578559,"MODERATE","OBSERVED","career"
"00-0026367","MIDDLE",59,3.50847457627119,-0.16739958613854,0.372881355932203,0.0508474576271186,0.23728813559322,0.0169491525423729,0.186440677966102,184,184,0,-0.128266413004146,0.320652173913043,-0.14766857447414,"MODERATE","OBSERVED","career"
"00-0026367","RIGHT",78,4.07692307692308,-0.0293844860119488,0.371794871794872,0.102564102564103,0.166666666666667,0.0128205128205128,0.217948717948718,184,184,0,-0.128266413004146,0.423913043478261,-0.0723766281824694,"MODERATE","OBSERVED","career"
"00-0026373","LEFT",236,3.92796610169491,-0.161502058771458,0.330508474576271,0.0720338983050847,0.26271186440678,0.0127118644067797,0.203389830508475,544,541,3,-0.0552697358836893,0.436229205175601,-0.139968479807721,"STRONG","OBSERVED","career"
"00-0026373","MIDDLE",74,4.94594594594595,-0.00197283947872739,0.405405405405405,0.0540540540540541,0.175675675675676,0.0405405405405405,0.243243243243243,544,541,3,-0.0552697358836893,0.136783733826248,-0.0258371214510984,"MODERATE","OBSERVED","career"
"00-0026373","RIGHT",231,5.68831168831169,0.0395907990889315,0.380952380952381,0.116883116883117,0.19047619047619,0.025974025974026,0.246753246753247,544,541,3,-0.0552697358836893,0.426987060998152,0.0200319258987004,"STRONG","OBSERVED","career"
"00-0026393","LEFT",47,6.12765957446809,0.211283882536821,0.51063829787234,0.106382978723404,0.0851063829787234,0.0425531914893617,0.340425531914894,138,137,1,-0.0699453728922653,0.343065693430657,0.0535852346326606,"MODERATE","OBSERVED","career"
"00-0026393","MIDDLE",38,3.39473684210526,-0.160893663449219,0.236842105263158,0.0789473684210526,0.236842105263158,0,0.157894736842105,138,137,1,-0.0699453728922653,0.277372262773723,-0.105211036577615,"WEAK","OBSERVED","career"
"00-0026393","RIGHT",52,3.71153846153846,-0.205649211351836,0.288461538461539,0.0384615384615385,0.192307692307692,0,0.173076923076923,138,137,1,-0.0699453728922653,0.37956204379562,-0.13295072646278,"MODERATE","OBSERVED","career"
"00-0026432","LEFT",10,2.7,-0.228016178854159,0.3,0.1,0.4,0.1,0.2,42,42,0,-0.206878577329987,0.238095238095238,-0.209898234690583,"INSUFFICIENT","OBSERVED","career"
"00-0026432","MIDDLE",19,3.26315789473684,-0.360387848913792,0.263157894736842,0.0526315789473684,0.263157894736842,0,0.263157894736842,42,42,0,-0.206878577329987,0.452380952380952,-0.243798528723561,"WEAK","OBSERVED","career"
"00-0026432","RIGHT",13,5.30769230769231,0.0337408207726286,0.384615384615385,0.153846153846154,0.153846153846154,0,0.307692307692308,42,42,0,-0.206878577329987,0.30952380952381,-0.164028547530891,"INSUFFICIENT","OBSERVED","career"
"00-0026498","LEFT",16,1.25,0.0524075502690352,0.375,0.0625,0.3125,0.125,0.375,94,66,28,-0.491279985936192,0.242424242424242,-0.37681945199825,"WEAK","OBSERVED","career"
"00-0026498","MIDDLE",34,2.14705882352941,0.633228466309518,0.735294117647059,0,0.147058823529412,0.147058823529412,0.705882352941176,94,66,28,-0.491279985936192,0.515151515151515,-0.0845428861877441,"WEAK","OBSERVED","career"
"00-0026498","RIGHT",16,2.1875,-0.226567879617505,0.4375,0,0.25,0.0625,0.375,94,66,28,-0.491279985936192,0.242424242424242,-0.435551121448048,"WEAK","OBSERVED","career"
"00-0026566","LEFT",34,3.91176470588235,-0.223943125879433,0.382352941176471,0.0882352941176471,0.264705882352941,0,0.323529411764706,120,120,0,-0.170915032887151,0.283333333333333,-0.190095406948189,"WEAK","OBSERVED","career"
"00-0026566","MIDDLE",45,4.08888888888889,-0.157500547565755,0.333333333333333,0.0666666666666667,0.177777777777778,0,0.2,120,120,0,-0.170915032887151,0.375,-0.16516596774941,"MODERATE","OBSERVED","career"
"00-0026566","RIGHT",41,2.5609756097561,-0.141663732343864,0.292682926829268,0.024390243902439,0.170731707317073,0.048780487804878,0.195121951219512,120,120,0,-0.170915032887151,0.341666666666667,-0.159040742567599,"MODERATE","OBSERVED","career"
"00-0026579","LEFT",7,4.14285714285714,-0.103069621217525,0.571428571428571,0.142857142857143,0.428571428571429,0,0.142857142857143,29,29,0,-0.378657876480431,0.241379310344828,-0.349865073691769,"INSUFFICIENT","OBSERVED","career"
"00-0026579","MIDDLE",11,2.54545454545455,-0.500277236077553,0,0,0.181818181818182,0,0.0909090909090909,29,29,0,-0.378657876480431,0.379310344827586,-0.397500312474351,"INSUFFICIENT","OBSERVED","career"
"00-0026579","RIGHT",11,1.72727272727273,-0.43241286114152,0.181818181818182,0,0.272727272727273,0,0.181818181818182,29,29,0,-0.378657876480431,0.379310344827586,-0.3869861135406,"INSUFFICIENT","OBSERVED","career"
"00-0026625","LEFT",5,-2,-1.27984166129552,0,0,0.8,0,0,22,17,5,-0.522678982885691,0.294117647058824,-0.580922265840294,"INSUFFICIENT","OBSERVED","career"
"00-0026625","MIDDLE",10,1.5,0.309978833142668,0.8,0,0.1,0,0.9,22,17,5,-0.522678982885691,0.588235294117647,-0.403727866310211,"INSUFFICIENT","OBSERVED","career"
"00-0026625","RIGHT",2,-1.5,-0.877827560761943,0,0,1,0,0,22,17,5,-0.522678982885691,0.117647058823529,-0.534135388623635,"INSUFFICIENT","OBSERVED","career"
"00-0026745","LEFT",15,1.53333333333333,-0.306894217501394,0.266666666666667,0.0666666666666667,0.4,0,0.0666666666666667,39,39,0,-0.203599634123608,0.384615384615385,-0.224258550799165,"WEAK","OBSERVED","career"
"00-0026745","MIDDLE",10,6.4,0.256726903165691,0.8,0.1,0,0,0.6,39,39,0,-0.203599634123608,0.256410256410256,-0.137838700225137,"INSUFFICIENT","OBSERVED","career"
"00-0026745","RIGHT",14,2,-0.421731535711193,0.142857142857143,0,0.142857142857143,0,0.0714285714285714,39,39,0,-0.203599634123608,0.358974358974359,-0.244867831721259,"INSUFFICIENT","OBSERVED","career"
"00-0026796","LEFT",340,4.07352941176471,-0.0448920100912738,0.370588235294118,0.0852941176470588,0.229411764705882,0.0411764705882353,0.223529411764706,818,817,1,-0.0664768707052711,0.416156670746634,-0.0481297391833734,"STRONG","OBSERVED","career"
