"gsis_id","run_gap","carries","yards_per_carry","epa_per_rush_raw","success_rate","explosive_rate","stuff_rate","epa_overall","epa_per_rush","evidence_class","output_class","window"
"00-0034509","TACKLE",1,1,-0.569369971635751,0,0,0,-0.110890185840184,-0.118406247902406,"INSUFFICIENT","OBSERVED","current_team"
"00-0034679","END",1,11,0.392743881093338,1,0,0,-0.149918479153526,-0.141022374887184,"INSUFFICIENT","OBSERVED","current_team"
"00-0034679","GUARD",20,4.15,-0.0708346267463639,0.4,0.1,0.2,-0.149918479153526,-0.130147516051736,"WEAK","OBSERVED","current_team"
"00-0034679","TACKLE",13,2.23076923076923,-0.237825681007682,0.230769230769231,0,0.230769230769231,-0.149918479153526,-0.165573186333034,"INSUFFICIENT","OBSERVED","current_team"
"00-0034681","END",12,2.66666666666667,-0.256112837150189,0.25,0,0.166666666666667,-0.13070472297425,-0.151606075336906,"INSUFFICIENT","OBSERVED","current_team"
"00-0034681","GUARD",12,3.58333333333333,-0.22800531067575,0.333333333333333,0.0833333333333333,0.25,-0.13070472297425,-0.146921487591167,"INSUFFICIENT","OBSERVED","current_team"
"00-0034681","TACKLE",10,2.5,-0.0638575993769336,0.4,0,0.2,-0.13070472297425,-0.121155133888919,"INSUFFICIENT","OBSERVED","current_team"
"00-0034791","END",5,0.8,-0.238056258740835,0.4,0,0.4,-0.11156295103101,-0.121293205470228,"INSUFFICIENT","OBSERVED","current_team"
"00-0034791","GUARD",44,5.61363636363636,0.108828124991719,0.431818181818182,0.0909090909090909,0.136363636363636,-0.11156295103101,-0.0183205727137019,"MODERATE","OBSERVED","current_team"
"00-0034791","TACKLE",32,2.625,-0.394089015362148,0.21875,0,0.15625,-0.11156295103101,-0.209832886450536,"WEAK","OBSERVED","current_team"
"00-0034796","END",310,7.08709677419355,0.350962722251036,0.629032258064516,0.17741935483871,0.1,0.156831687714301,0.319482013947781,"STRONG","OBSERVED","current_team"
"00-0034796","GUARD",91,5.57142857142857,0.100611132585993,0.505494505494505,0.0879120879120879,0.131868131868132,0.156831687714301,0.12295042601446,"MODERATE","OBSERVED","current_team"
"00-0034796","TACKLE",124,6.25,0.199666112456949,0.5,0.161290322580645,0.137096774193548,0.156831687714301,0.185698365258259,"STRONG","OBSERVED","current_team"
"00-0034827","END",23,5.91304347826087,0.169117168300664,0.608695652173913,0.217391304347826,0.173913043478261,0.11922854428871,0.133053102749854,"WEAK","OBSERVED","current_team"
"00-0034827","GUARD",4,4.5,0.0670455734070856,0.5,0,0.25,0.11922854428871,0.115967108608609,"INSUFFICIENT","OBSERVED","current_team"
"00-0034827","TACKLE",4,2.5,-0.24889783062099,0.25,0,0.25,0.11922854428871,0.0962206458568538,"INSUFFICIENT","OBSERVED","current_team"
"00-0034838","END",14,4.5,-0.175955737042906,0.357142857142857,0.142857142857143,0.285714285714286,-0.0848529966592012,-0.102088650245308,"INSUFFICIENT","OBSERVED","current_team"
"00-0034838","GUARD",15,4.66666666666667,-0.15256314944105,0.4,0.0666666666666667,0.133333333333333,-0.0848529966592012,-0.098395027215571,"WEAK","OBSERVED","current_team"
"00-0034838","TACKLE",16,2.6875,-0.398064060145816,0.3125,0,0.25,-0.0848529966592012,-0.150792167919541,"WEAK","OBSERVED","current_team"
"00-0034844","END",128,5.40625,-0.0158426970097025,0.4765625,0.109375,0.2578125,0.0209253695868557,-0.00410820767037543,"STRONG","OBSERVED","current_team"
"00-0034844","GUARD",200,4.65,-0.0137439770334457,0.365,0.045,0.17,0.0209253695868557,-0.00574335858260693,"STRONG","OBSERVED","current_team"
"00-0034844","TACKLE",170,6.58823529411765,0.177143284553117,0.435294117647059,0.141176470588235,0.152941176470588,0.0209253695868557,0.136390784996701,"STRONG","OBSERVED","current_team"
"00-0034845","END",7,1.85714285714286,-0.0369532087352127,0.285714285714286,0,0.285714285714286,-0.0780272262038327,-0.0737359109459172,"INSUFFICIENT","OBSERVED","current_team"
"00-0034845","GUARD",13,3.46153846153846,-0.097502947135721,0.384615384615385,0.0769230769230769,0.307692307692308,-0.0780272262038327,-0.081495505273895,"INSUFFICIENT","OBSERVED","current_team"
"00-0034845","TACKLE",8,3.5,0.0347982747407514,0.625,0,0,-0.0780272262038327,-0.0647536378574111,"INSUFFICIENT","OBSERVED","current_team"
"00-0034855","END",5,1.8,-0.603713259182405,0.2,0.2,0.6,-0.229719051175009,-0.258487836406347,"INSUFFICIENT","OBSERVED","current_team"
"00-0034855","GUARD",1,1,2.33027451683301,1,0,0,-0.229719051175009,-0.187751943502746,"INSUFFICIENT","OBSERVED","current_team"
"00-0034855","TACKLE",4,3.75,0.662904574754066,0.75,0,0,-0.229719051175009,-0.173930074554442,"INSUFFICIENT","OBSERVED","current_team"
"00-0034857","END",87,5.88505747126437,0.44051971145235,0.597701149425287,0.149425287356322,0.241379310344828,0.230140821946223,0.354650776960054,"MODERATE","OBSERVED","current_team"
"00-0034857","GUARD",117,4.01709401709402,0.454766483232756,0.717948717948718,0.0683760683760684,0.094017094017094,0.230140821946223,0.378622191271219,"STRONG","OBSERVED","current_team"
"00-0034857","TACKLE",59,4.08474576271186,-0.108176290413151,0.457627118644068,0.11864406779661,0.203389830508475,0.230140821946223,0.0624037662386342,"MODERATE","OBSERVED","current_team"
"00-0034972","END",9,2.66666666666667,-0.371276869645549,0.333333333333333,0,0.333333333333333,-0.229746251335879,-0.248206766767575,"INSUFFICIENT","OBSERVED","current_team"
"00-0034972","GUARD",45,3.13333333333333,-0.249917638459163,0.244444444444444,0.0444444444444444,0.155555555555556,-0.229746251335879,-0.238391131531572,"MODERATE","OBSERVED","current_team"
"00-0034972","TACKLE",23,2.30434782608696,-0.417286165287647,0.173913043478261,0.0434782608695652,0.347826086956522,-0.229746251335879,-0.281715143153839,"WEAK","OBSERVED","current_team"
"00-0034975","END",69,6.73913043478261,0.112271899095668,0.492753623188406,0.144927536231884,0.202898550724638,-0.0364691853746566,0.0430899993420287,"MODERATE","OBSERVED","current_team"
"00-0034975","GUARD",79,3.82278481012658,-0.0832432594969632,0.30379746835443,0.0506329113924051,0.189873417721519,-0.0364691853746566,-0.0630530116743848,"MODERATE","OBSERVED","current_team"
"00-0034975","TACKLE",72,3.73611111111111,-0.138802173508769,0.277777777777778,0.0833333333333333,0.208333333333333,-0.0364691853746566,-0.0922871789023542,"MODERATE","OBSERVED","current_team"
"00-0035013","END",1,10,0.922906102612615,1,0,0,-0.341246760099117,-0.320522942677613,"INSUFFICIENT","OBSERVED","current_team"
"00-0035013","GUARD",13,2.69230769230769,-0.632638330240017,0.384615384615385,0,0.230769230769231,-0.341246760099117,-0.393138409576264,"INSUFFICIENT","OBSERVED","current_team"
"00-0035013","TACKLE",9,2.88888888888889,-0.167283245058368,0.333333333333333,0,0,-0.341246760099117,-0.318555866832933,"INSUFFICIENT","OBSERVED","current_team"
"00-0035125","GUARD",7,0.428571428571429,-1.34954909215698,0.428571428571429,0,0.571428571428571,-0.553476793361358,-0.636648526071348,"INSUFFICIENT","OBSERVED","current_team"
"00-0035140","END",23,7.17391304347826,0.201341946510618,0.608695652173913,0.260869565217391,0.217391304347826,0.244150857734404,0.232288147395283,"WEAK","OBSERVED","current_team"
"00-0035140","GUARD",1,10,0.826148843509145,1,0,0,0.244150857734404,0.253691808320876,"INSUFFICIENT","OBSERVED","current_team"
"00-0035140","TACKLE",2,7.5,0.445454343920574,1,0,0,0.244150857734404,0.25064451857912,"INSUFFICIENT","OBSERVED","current_team"
"00-0035148","END",23,3.47826086956522,-0.225387831421306,0.260869565217391,0.0869565217391304,0.217391304347826,-0.15919637156514,-0.177538583332512,"WEAK","OBSERVED","current_team"
"00-0035148","GUARD",17,3.94117647058824,-0.0757499516835465,0.470588235294118,0,0,-0.15919637156514,-0.140773136006866,"WEAK","OBSERVED","current_team"
"00-0035148","TACKLE",7,5.14285714285714,0.242180096526032,0.571428571428571,0,0.142857142857143,-0.15919637156514,-0.117261516689943,"INSUFFICIENT","OBSERVED","current_team"
"00-0035187","END",5,4.4,-0.127859011897817,0.4,0.2,0.4,-0.0643785531450384,-0.0692616653567906,"INSUFFICIENT","OBSERVED","current_team"
"00-0035187","GUARD",10,5.6,0.0334539102943382,0.4,0.2,0.1,-0.0643785531450384,-0.0504024869394131,"INSUFFICIENT","OBSERVED","current_team"
"00-0035187","TACKLE",6,2.66666666666667,-0.348281231417786,0.166666666666667,0,0.333333333333333,-0.0643785531450384,-0.09018788753347,"INSUFFICIENT","OBSERVED","current_team"
"00-0035217","END",46,4.69565217391304,0.13565976100622,0.521739130434783,0.0652173913043478,0.108695652173913,-0.180567954464223,-0.0433370590713891,"MODERATE","OBSERVED","current_team"
"00-0035217","GUARD",90,3.56666666666667,-0.172894143491395,0.366666666666667,0.0888888888888889,0.211111111111111,-0.180567954464223,-0.175963667880526,"MODERATE","OBSERVED","current_team"
"00-0035217","TACKLE",70,3.34285714285714,-0.336904268676323,0.271428571428571,0.0428571428571429,0.242857142857143,-0.180567954464223,-0.264749046732277,"MODERATE","OBSERVED","current_team"
"00-0035228","END",167,5.68862275449102,0.207442384905079,0.532934131736527,0.179640718562874,0.209580838323353,0.0166755115511202,0.15701942278509,"STRONG","OBSERVED","current_team"
"00-0035228","GUARD",11,8.63636363636364,0.57339318133679,0.636363636363636,0.181818181818182,0.0909090909090909,0.0166755115511202,0.102927544898196,"INSUFFICIENT","OBSERVED","current_team"
"00-0035228","TACKLE",37,6.62162162162162,0.235327084008662,0.513513513513513,0.108108108108108,0.189189189189189,0.0166755115511202,0.1000786886741,"WEAK","OBSERVED","current_team"
"00-0035243","END",5,11.2,0.652131370548159,0.4,0.2,0.4,-0.0943699113646289,-0.036946735832876,"INSUFFICIENT","OBSERVED","current_team"
"00-0035243","GUARD",9,4.44444444444444,-0.445366986231723,0.555555555555556,0,0,-0.0943699113646289,-0.140152138521206,"INSUFFICIENT","OBSERVED","current_team"
"00-0035243","TACKLE",4,4,-0.00647749310883228,0.5,0,0,-0.0943699113646289,-0.0888766352236416,"INSUFFICIENT","OBSERVED","current_team"
"00-0035250","END",24,4.91666666666667,0.193177375454979,0.416666666666667,0.0833333333333333,0.166666666666667,-0.059960182872079,0.0123648337927948,"WEAK","OBSERVED","current_team"
"00-0035250","GUARD",78,3.76923076923077,-0.0706971469584653,0.371794871794872,0.0641025641025641,0.128205128205128,-0.059960182872079,-0.0660289017035148,"MODERATE","OBSERVED","current_team"
"00-0035250","TACKLE",77,3.8961038961039,-0.110747094933237,0.350649350649351,0.0649350649350649,0.116883116883117,-0.059960182872079,-0.0885046516947735,"MODERATE","OBSERVED","current_team"
"00-0035261","END",111,4.97297297297297,0.0131647953307907,0.423423423423423,0.0810810810810811,0.171171171171171,-0.0951798010956869,-0.0248508525381488,"STRONG","OBSERVED","current_team"
"00-0035261","GUARD",118,3.83050847457627,-0.177852563278765,0.305084745762712,0.0508474576271186,0.161016949152542,-0.0951798010956869,-0.149985340070986,"STRONG","OBSERVED","current_team"
"00-0035261","TACKLE",127,4.5748031496063,-0.116146077185776,0.346456692913386,0.0708661417322835,0.15748031496063,-0.0951798010956869,-0.109418929777191,"STRONG","OBSERVED","current_team"
"00-0035268","END",17,4.88235294117647,-0.0179570214206571,0.411764705882353,0.0588235294117647,0.117647058823529,-0.14802419686981,-0.119308067225192,"WEAK","OBSERVED","current_team"
"00-0035268","GUARD",6,3.33333333333333,-0.245215104757032,0.166666666666667,0,0.166666666666667,-0.14802419686981,-0.156859733950467,"INSUFFICIENT","OBSERVED","current_team"
"00-0035268","TACKLE",4,6.25,0.00385208970692474,0.25,0.25,0,-0.14802419686981,-0.138531928958764,"INSUFFICIENT","OBSERVED","current_team"
"00-0035273","END",6,4.66666666666667,-0.132528730105453,0.333333333333333,0.166666666666667,0.166666666666667,-0.0841802999202628,-0.0885756117552801,"INSUFFICIENT","OBSERVED","current_team"
"00-0035273","GUARD",15,3.33333333333333,-0.181834655053293,0.333333333333333,0.0666666666666667,0.266666666666667,-0.0841802999202628,-0.103711170946869,"WEAK","OBSERVED","current_team"
"00-0035273","TACKLE",17,3.41176470588235,-0.0874107853057519,0.470588235294118,0,0.117647058823529,-0.0841802999202628,-0.0848935239664097,"WEAK","OBSERVED","current_team"
"00-0035342","END",10,2.8,-0.311575446454356,0.2,0.1,0.3,-0.293599304679619,-0.296167324933153,"INSUFFICIENT","OBSERVED","current_team"
"00-0035342","GUARD",24,3.91666666666667,-0.380662107170755,0.25,0.0833333333333333,0.125,-0.293599304679619,-0.318474391105658,"WEAK","OBSERVED","current_team"
"00-0035342","TACKLE",18,3.16666666666667,-0.234944891643762,0.222222222222222,0.111111111111111,0.333333333333333,-0.293599304679619,-0.280063670902113,"WEAK","OBSERVED","current_team"
"00-0035500","END",18,5.83333333333333,0.230305216056877,0.666666666666667,0.111111111111111,0.111111111111111,0.20032915310973,0.207246706097533,"WEAK","OBSERVED","current_team"
"00-0035500","TACKLE",2,4.5,0.0722910266194958,0.5,0,0.5,0.20032915310973,0.196198890964884,"INSUFFICIENT","OBSERVED","current_team"
"00-0035537","END",44,5.11363636363636,0.170039844453144,0.590909090909091,0.113636363636364,0.159090909090909,0.0222323395586996,0.0847662839371185,"MODERATE","OBSERVED","current_team"
"00-0035537","GUARD",26,4.69230769230769,0.0158219660068145,0.423076923076923,0.0769230769230769,0.115384615384615,0.0222323395586996,0.0202943196476646,"WEAK","OBSERVED","current_team"
"00-0035537","TACKLE",22,3.36363636363636,-0.0764850599040404,0.363636363636364,0,0.136363636363636,0.0222323395586996,-0.00425281639471848,"WEAK","OBSERVED","current_team"
"00-0035567","END",32,4.125,-0.298357041303461,0.3125,0.125,0.28125,-0.155047525103328,-0.204894313346853,"WEAK","OBSERVED","current_team"
"00-0035567","GUARD",23,5.65217391304348,0.0834137880568442,0.434782608695652,0.0869565217391304,0.0869565217391304,-0.155047525103328,-0.0889678841071359,"WEAK","OBSERVED","current_team"
"00-0035567","TACKLE",58,4,-0.155667820152554,0.362068965517241,0.0344827586206897,0.172413793103448,-0.155047525103328,-0.155352415890236,"MODERATE","OBSERVED","current_team"
"00-0035596","END",7,4.85714285714286,-0.0297823278746986,0.428571428571429,0.142857142857143,0.142857142857143,0.0381913696227125,0.0310896400334307,"INSUFFICIENT","OBSERVED","current_team"
"00-0035596","GUARD",5,2.6,-0.261211497604381,0.2,0,0.2,0.0381913696227125,0.0151603798360129,"INSUFFICIENT","OBSERVED","current_team"
"00-0035596","TACKLE",7,5.85714285714286,0.108012314985639,0.428571428571429,0.142857142857143,0.142857142857143,0.0381913696227125,0.0454860952576451,"INSUFFICIENT","OBSERVED","current_team"
"00-0035657","END",5,3.8,-0.140704428288154,0.2,0,0,0.0945330651264395,0.0764378733253169,"INSUFFICIENT","OBSERVED","current_team"
"00-0035657","GUARD",11,4.72727272727273,0.104834751395339,0.545454545454545,0,0.0909090909090909,0.0945330651264395,0.0961291010272549,"INSUFFICIENT","OBSERVED","current_team"
"00-0035657","TACKLE",2,4.5,0.268336431036005,0.5,0,0,0.0945330651264395,0.100139625317071,"INSUFFICIENT","OBSERVED","current_team"
"00-0035664","END",95,4.12631578947368,-0.100516249640771,0.4,0.105263157894737,0.263157894736842,-0.0422128090124953,-0.0779471758491806,"MODERATE","OBSERVED","current_team"
"00-0035664","GUARD",86,5.02325581395349,0.088415176004831,0.476744186046512,0.0813953488372093,0.197674418604651,-0.0422128090124953,0.0347324424360667,"MODERATE","OBSERVED","current_team"
"00-0035664","TACKLE",153,4.05228758169935,-0.0924088270818702,0.333333333333333,0.0849673202614379,0.169934640522876,-0.0422128090124953,-0.0782691036820463,"STRONG","OBSERVED","current_team"
"00-0035685","END",81,5.03703703703704,0.0493004438187065,0.469135802469136,0.111111111111111,0.17283950617284,0.00341067189329781,0.029772881297256,"MODERATE","OBSERVED","current_team"
"00-0035685","GUARD",90,5.36666666666667,0.178774117253165,0.433333333333333,0.0555555555555556,0.111111111111111,0.00341067189329781,0.108628739109218,"MODERATE","OBSERVED","current_team"
"00-0035685","TACKLE",219,4.20547945205479,-0.0411495110322546,0.45662100456621,0.0547945205479452,0.123287671232877,0.00341067189329781,-0.0315666759945014,"STRONG","OBSERVED","current_team"
"00-0035700","END",100,3.77,-0.183263739724309,0.34,0.09,0.25,-0.0652613239616807,-0.139012833813323,"STRONG","OBSERVED","current_team"
"00-0035700","GUARD",139,4.0863309352518,-0.166219523087513,0.41726618705036,0.0863309352517986,0.20863309352518,-0.0652613239616807,-0.135779865059624,"STRONG","OBSERVED","current_team"
"00-0035700","TACKLE",122,4.51639344262295,0.0649774023610512,0.401639344262295,0.0573770491803279,0.131147540983607,-0.0652613239616807,0.0220415585183923,"STRONG","OBSERVED","current_team"
"00-0035806","END",2,2.5,-0.28807074308861,0,0,0,-0.0506346852156911,-0.058293912889011,"INSUFFICIENT","OBSERVED","current_team"
"00-0035806","GUARD",4,5,0.090526834843331,0.75,0,0,-0.0506346852156911,-0.0418120902120022,"INSUFFICIENT","OBSERVED","current_team"
"00-0035806","TACKLE",10,3.4,0.00700479300825501,0.5,0.1,0.3,-0.0506346852156911,-0.0424004740408416,"INSUFFICIENT","OBSERVED","current_team"
"00-0035957","END",3,5.33333333333333,-0.523905875685159,0.333333333333333,0.333333333333333,0,0.0505064424722195,0.0231534749409157,"INSUFFICIENT","OBSERVED","current_team"
"00-0035957","GUARD",11,3,0.179783149146136,0.454545454545455,0,0.181818181818182,0.0505064424722195,0.0705352280132488,"INSUFFICIENT","OBSERVED","current_team"
"00-0035957","TACKLE",13,5,0.320665645321312,0.615384615384615,0.0769230769230769,0,0.0505064424722195,0.0986169854453455,"INSUFFICIENT","OBSERVED","current_team"
"00-0035973","END",6,9.33333333333333,0.411271174942764,0.833333333333333,0.166666666666667,0,0.0298217082407092,0.0644989324863506,"INSUFFICIENT","OBSERVED","current_team"
"00-0035973","GUARD",6,3.16666666666667,-0.221971138613299,0.166666666666667,0,0.166666666666667,0.0298217082407092,0.00693144943579945,"INSUFFICIENT","OBSERVED","current_team"
"00-0035973","TACKLE",14,5.14285714285714,0.135094680998009,0.428571428571429,0.142857142857143,0.142857142857143,0.0298217082407092,0.0497382166001983,"INSUFFICIENT","OBSERVED","current_team"
