"gsis_id","bucket","carries","yards_per_carry","epa_per_rush","success_rate","explosive_rate","stuff_rate","td_rate","n_opp","carries_eligible","box_coverage_rate","mean_box_faced","box_share","evidence_class","availability","source","family","window"
"00-0038045","NEUTRAL",12,2.25,-0.352707491217492,0.25,0,0.333333333333333,0,4,37,1,6.7027027027027,0.324324324324324,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0038098","HEAVY",12,2.5,-0.625122804417818,0.416666666666667,0,0.333333333333333,0.0833333333333333,5,90,1,6.47777777777778,0.133333333333333,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0038098","LIGHT",56,5.07142857142857,-0.0593448877555451,0.357142857142857,0.107142857142857,0.178571428571429,0,16,90,1,6.47777777777778,0.622222222222222,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0038098","NEUTRAL",22,3.86363636363636,-0.0712901179451199,0.454545454545454,0.0909090909090909,0.181818181818182,0,8,90,1,6.47777777777778,0.244444444444444,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0038120","HEAVY",84,3.73809523809524,-0.091724241839636,0.369047619047619,0.0952380952380952,0.297619047619048,0.0595238095238095,17,679,1,6.55081001472754,0.123711340206186,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0038120","LIGHT",359,4.54038997214485,-0.0711092078444513,0.409470752089136,0.0807799442896936,0.183844011142061,0.0167130919220056,28,679,1,6.55081001472754,0.528718703976436,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0038120","NEUTRAL",236,4.22457627118644,-0.129661489733257,0.317796610169492,0.076271186440678,0.23728813559322,0.0127118644067797,22,679,1,6.55081001472754,0.347569955817378,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0038122","HEAVY",8,5.5,-0.0223864482031786,0.625,0.125,0.375,0.375,6,29,1,6.89655172413793,0.275862068965517,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0038122","LIGHT",9,1,-1.73847928514523,0,0,0.555555555555556,0,5,29,1,6.89655172413793,0.310344827586207,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0038122","NEUTRAL",12,1.66666666666667,-0.124846459618614,0.416666666666667,0,0.5,0.166666666666667,7,29,1,6.89655172413793,0.413793103448276,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0038134","HEAVY",67,4.37313432835821,-0.070733960691419,0.388059701492537,0.119402985074627,0.283582089552239,0.0895522388059701,11,593,1,6.50252951096121,0.112984822934233,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0038134","LIGHT",334,4.26646706586826,-0.0735805237176509,0.392215568862275,0.0808383233532934,0.212574850299401,0.0239520958083832,23,593,1,6.50252951096121,0.563237774030354,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0038134","NEUTRAL",192,4.09895833333333,-0.0335890699727012,0.385416666666667,0.0729166666666667,0.166666666666667,0.03125,22,593,1,6.50252951096121,0.323777403035413,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0038396","LIGHT",23,2.60869565217391,-0.457983137505716,0.217391304347826,0.0434782608695652,0.304347826086957,0,7,31,1,6.25806451612903,0.741935483870968,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0038396","NEUTRAL",8,2.375,-1.67753645659104,0.25,0,0.25,0,7,31,1,6.25806451612903,0.258064516129032,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0038440","LIGHT",24,3.54166666666667,-0.259169329612632,0.416666666666667,0,0.166666666666667,0,9,32,1,6.25,0.75,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0038440","NEUTRAL",8,3.625,-0.347446750667586,0.375,0,0.25,0,5,32,1,6.25,0.25,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0038454","HEAVY",19,7.89473684210526,0.217331147645478,0.421052631578947,0.210526315789474,0.210526315789474,0.0526315789473684,8,121,1,6.80165289256198,0.15702479338843,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0038454","LIGHT",45,6.46666666666667,0.127999482506291,0.355555555555556,0.155555555555556,0.222222222222222,0.0444444444444445,13,121,1,6.80165289256198,0.371900826446281,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0038454","NEUTRAL",57,5.71929824561404,0.0862671327256402,0.421052631578947,0.12280701754386,0.087719298245614,0,14,121,1,6.80165289256198,0.471074380165289,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0038542","HEAVY",80,4.7875,0.0477995610008306,0.4625,0.1,0.1375,0.0625,18,807,1,6.44981412639405,0.0991325898389095,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0038542","LIGHT",480,5.13125,-0.031418044827445,0.429166666666666,0.0895833333333333,0.15625,0.0125,26,807,1,6.44981412639405,0.594795539033457,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0038542","NEUTRAL",247,4.32388663967611,-0.039545199792269,0.408906882591093,0.0890688259109312,0.145748987854251,0.0566801619433198,25,807,1,6.44981412639405,0.306071871127633,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0038551","HEAVY",12,3.5,-0.1428381659692,0.333333333333333,0.0833333333333333,0.166666666666667,0.0833333333333333,5,127,1,6.51968503937008,0.094488188976378,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0038551","LIGHT",69,4.56521739130435,-0.0320758110323947,0.478260869565217,0.115942028985507,0.246376811594203,0.0289855072463768,15,127,1,6.51968503937008,0.543307086614173,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0038551","NEUTRAL",46,3.04347826086957,-0.162351238090828,0.369565217391304,0,0.217391304347826,0,8,127,1,6.51968503937008,0.362204724409449,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0038555","HEAVY",30,2.9,0.274821669178588,0.466666666666667,0.0333333333333333,0.166666666666667,0.133333333333333,10,281,1,6.59786476868327,0.106761565836299,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0038555","LIGHT",147,4.79591836734694,-0.0431690054872668,0.374149659863946,0.108843537414966,0.129251700680272,0.0204081632653061,19,281,1,6.59786476868327,0.523131672597865,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0038555","NEUTRAL",104,4.44230769230769,-0.0752551643094638,0.403846153846154,0.0865384615384615,0.221153846153846,0.0384615384615385,21,281,1,6.59786476868327,0.370106761565836,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0038563","HEAVY",2,-0.5,-0.589399263379164,0.5,0,0.5,0,2,30,1,6.56666666666667,0.0666666666666667,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0038563","LIGHT",15,4.73333333333333,-0.0635288318716145,0.466666666666667,0,0.133333333333333,0,10,30,1,6.56666666666667,0.5,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0038563","NEUTRAL",13,7.84615384615385,0.434336568018457,0.692307692307692,0.153846153846154,0.0769230769230769,0.0769230769230769,9,30,1,6.56666666666667,0.433333333333333,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0038573","HEAVY",1,1,-0.500740020885132,0,0,0,0,1,28,1,6.57142857142857,0.0357142857142857,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0038573","LIGHT",15,5.86666666666667,-0.126397524195878,0.333333333333333,0.0666666666666667,0.333333333333333,0,6,28,1,6.57142857142857,0.535714285714286,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0038573","NEUTRAL",12,4.66666666666667,0.243782299594992,0.416666666666667,0.0833333333333333,0.25,0,8,28,1,6.57142857142857,0.428571428571429,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0038597","HEAVY",57,2.59649122807018,-0.145148662142201,0.298245614035088,0.0526315789473684,0.298245614035088,0.105263157894737,14,507,1,6.51084812623274,0.112426035502959,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0038597","LIGHT",299,4.85284280936455,0.0339623826688952,0.418060200668896,0.0802675585284281,0.0802675585284281,0.0100334448160535,25,507,1,6.51084812623274,0.58974358974359,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0038597","NEUTRAL",151,3.91390728476821,-0.132048266340781,0.33112582781457,0.0860927152317881,0.205298013245033,0.0264900662251655,21,507,1,6.51084812623274,0.297830374753452,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0038611","HEAVY",11,1.09090909090909,-0.422946429266383,0.272727272727273,0,0.454545454545455,0,6,198,1,6.36868686868687,0.0555555555555556,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0038611","LIGHT",132,4.90151515151515,0.0949340191758837,0.477272727272727,0.0984848484848485,0.0909090909090909,0.053030303030303,17,198,1,6.36868686868687,0.666666666666667,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0038611","NEUTRAL",55,4.74545454545455,0.0504496029832146,0.490909090909091,0.0909090909090909,0.145454545454545,0.0545454545454546,13,198,1,6.36868686868687,0.277777777777778,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0038622","HEAVY",3,6.66666666666667,0.155284652738677,0.333333333333333,0.333333333333333,0,0,3,40,1,6.425,0.075,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0038622","LIGHT",22,2.5,-0.485123614156195,0.136363636363636,0,0.181818181818182,0,9,40,1,6.425,0.55,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0038622","NEUTRAL",15,2.33333333333333,-0.452943545801099,0.133333333333333,0.0666666666666667,0.266666666666667,0,6,40,1,6.425,0.375,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0038636","HEAVY",2,2.5,-0.647034827969037,0,0,0.5,0,2,31,1,6.09677419354839,0.0645161290322581,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0038636","LIGHT",23,6.39130434782609,0.186952448285529,0.521739130434783,0.130434782608696,0,0,6,31,1,6.09677419354839,0.741935483870968,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0038636","NEUTRAL",6,3.33333333333333,-0.252959479073373,0.166666666666667,0,0,0,2,31,1,6.09677419354839,0.193548387096774,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0038685","HEAVY",4,2.25,-0.0996656132556382,0.25,0,0.25,0.25,4,82,1,6.54878048780488,0.048780487804878,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0038685","LIGHT",41,4.85365853658537,0.0441817344835211,0.439024390243902,0.0731707317073171,0.121951219512195,0,13,82,1,6.54878048780488,0.5,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0038685","NEUTRAL",37,5.05405405405405,-0.131795189614456,0.351351351351351,0.0810810810810811,0.27027027027027,0,9,82,1,6.54878048780488,0.451219512195122,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0038705","HEAVY",9,13,-0.474302419441907,0.444444444444444,0.222222222222222,0.222222222222222,0.111111111111111,4,126,1,6.32539682539683,0.0714285714285714,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0038705","LIGHT",81,7.48148148148148,0.220766257138047,0.444444444444444,0.148148148148148,0.0740740740740741,0.0246913580246914,16,126,1,6.32539682539683,0.642857142857143,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0038705","NEUTRAL",36,2.66666666666667,-0.373591796279448,0.25,0.0555555555555556,0.333333333333333,0,12,126,1,6.32539682539683,0.285714285714286,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0038738","HEAVY",6,2.16666666666667,0.8164284323769,0.666666666666667,0,0.166666666666667,0.166666666666667,4,34,1,6.58823529411765,0.176470588235294,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0038738","LIGHT",14,5.07142857142857,0.178352614725213,0.5,0,0,0,7,34,1,6.58823529411765,0.411764705882353,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0038738","NEUTRAL",14,3.14285714285714,-0.24008458870646,0.642857142857143,0,0.214285714285714,0,9,34,1,6.58823529411765,0.411764705882353,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0038794","HEAVY",16,2.5,-0.0182085541946435,0.375,0,0.25,0.125,9,226,1,6.4646017699115,0.0707964601769911,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0038794","LIGHT",133,5.38345864661654,0.0686410564112587,0.466165413533835,0.120300751879699,0.172932330827068,0,24,226,1,6.4646017699115,0.588495575221239,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0038794","NEUTRAL",77,4.37662337662338,-0.0304597107309533,0.454545454545455,0.0649350649350649,0.142857142857143,0.012987012987013,18,226,1,6.4646017699115,0.34070796460177,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0038797","HEAVY",21,2.76190476190476,-0.097637079402505,0.380952380952381,0,0.142857142857143,0.0476190476190476,8,242,1,6.44628099173554,0.0867768595041322,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0038797","LIGHT",143,5.39160839160839,0.0686002492198902,0.496503496503496,0.132867132867133,0.104895104895105,0.013986013986014,22,242,1,6.44628099173554,0.590909090909091,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0038797","NEUTRAL",78,3.25641025641026,-0.0730242562041464,0.448717948717949,0.0256410256410256,0.153846153846154,0.0512820512820513,20,242,1,6.44628099173554,0.322314049586777,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0038951","HEAVY",18,2.88888888888889,-0.0451143056206248,0.555555555555556,0.0555555555555556,0.333333333333333,0.222222222222222,8,151,1,6.57615894039735,0.119205298013245,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0038951","LIGHT",89,4.65168539325843,0.0318177171789614,0.325842696629213,0.0786516853932584,0.168539325842697,0.0224719101123595,19,151,1,6.57615894039735,0.589403973509934,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0038951","NEUTRAL",44,4.20454545454546,-0.0399500968302495,0.386363636363636,0.136363636363636,0.204545454545455,0.0681818181818182,11,151,1,6.57615894039735,0.291390728476821,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0038976","HEAVY",2,6.5,0.0234262919111643,0.5,0,0,0,2,34,1,6.44117647058824,0.0588235294117647,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0038976","LIGHT",22,5.09090909090909,0.149011805799091,0.454545454545454,0.181818181818182,0.227272727272727,0.0454545454545454,12,34,1,6.44117647058824,0.647058823529412,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0038976","NEUTRAL",10,2.5,-0.209373117017094,0.3,0,0.3,0,10,34,1,6.44117647058824,0.294117647058824,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0039021","HEAVY",27,3.14814814814815,0.0644478055937389,0.555555555555556,0.037037037037037,0.185185185185185,0.185185185185185,11,138,1,6.79710144927536,0.195652173913043,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0039021","LIGHT",55,4.09090909090909,-0.103676928016921,0.4,0.0181818181818182,0.127272727272727,0,17,138,1,6.79710144927536,0.398550724637681,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0039021","NEUTRAL",56,3.73214285714286,-0.102641280296545,0.410714285714286,0.0178571428571429,0.125,0.0535714285714286,14,138,1,6.79710144927536,0.405797101449275,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0039032","HEAVY",18,3.27777777777778,-0.00567710390734853,0.388888888888889,0.111111111111111,0.111111111111111,0.111111111111111,8,256,1,6.33203125,0.0703125,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0039032","LIGHT",164,4.49390243902439,-0.0185404913233879,0.371951219512195,0.0670731707317073,0.152439024390244,0.024390243902439,22,256,1,6.33203125,0.640625,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0039032","NEUTRAL",74,3.40540540540541,-0.0854341358110927,0.391891891891892,0.0540540540540541,0.283783783783784,0.0270270270270271,19,256,1,6.33203125,0.2890625,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0039040","HEAVY",33,7.75757575757576,0.304138867519655,0.454545454545455,0.181818181818182,0.181818181818182,0.0909090909090909,10,544,1,6.56433823529412,0.0606617647058824,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0039040","LIGHT",259,5.8030888030888,0.0277928970508498,0.393822393822394,0.142857142857143,0.235521235521236,0.027027027027027,25,544,1,6.56433823529412,0.476102941176471,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0039040","NEUTRAL",252,5.15079365079365,0.0744295762608559,0.46031746031746,0.0952380952380952,0.186507936507937,0.0476190476190477,26,544,1,6.56433823529412,0.463235294117647,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0039064","HEAVY",3,21.6666666666667,2.25821815479624,1,0.666666666666667,0,0.333333333333333,3,27,1,6.51851851851852,0.111111111111111,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0039064","LIGHT",10,4.7,0.101031396753388,0.5,0.1,0.1,0.1,9,27,1,6.51851851851852,0.37037037037037,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0039064","NEUTRAL",14,4.42857142857143,0.083358988573309,0.5,0,0.214285714285714,0,11,27,1,6.51851851851852,0.518518518518518,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0039075","HEAVY",7,9.28571428571429,0.711072097935747,0.714285714285714,0.285714285714286,0,0,6,33,1,6.84848484848485,0.212121212121212,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0039075","LIGHT",14,7.42857142857143,0.666714158761481,0.785714285714286,0.142857142857143,0.142857142857143,0.142857142857143,7,33,1,6.84848484848485,0.424242424242424,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0039075","NEUTRAL",12,5.91666666666667,0.0861111993532783,0.583333333333333,0.0833333333333333,0.166666666666667,0,8,33,1,6.84848484848485,0.363636363636364,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0039139","HEAVY",70,4.54285714285714,0.116260708210757,0.428571428571428,0.128571428571429,0.2,0.2,15,675,1,6.57481481481481,0.103703703703704,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0039139","LIGHT",366,5.61748633879781,0.0740638832343222,0.420765027322404,0.117486338797814,0.174863387978142,0.0382513661202186,26,675,1,6.57481481481481,0.542222222222222,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0039139","NEUTRAL",239,5.04602510460251,-0.0335952984941695,0.384937238493724,0.104602510460251,0.158995815899582,0.0460251046025105,24,675,1,6.57481481481481,0.354074074074074,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0039146","HEAVY",7,7.71428571428571,0.147090833740176,0.428571428571429,0.428571428571429,0.428571428571429,0.142857142857143,3,35,1,6.88571428571429,0.2,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0039146","LIGHT",16,9.875,0.161587224254617,0.625,0.375,0.1875,0.125,10,35,1,6.88571428571429,0.457142857142857,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0039146","NEUTRAL",12,8.16666666666667,-0.045377007467323,0.5,0.333333333333333,0.25,0,9,35,1,6.88571428571429,0.342857142857143,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
